#k-distance eigenvalue[eV]
2.89953653 2.58510000
2.91390262 2.59920000
2.92826871 2.61380000
2.94263482 2.62870000
2.95700091 2.64340000
2.97136700 2.65770000
2.98573311 2.67140000
3.00009920 2.68420000
3.01446531 2.69580000
3.02883140 2.70600000
3.04319749 2.71470000
3.05756360 2.72160000
3.07192969 2.72660000
3.08629580 2.72970000
3.10066189 2.73070000

0.00000000 2.73070000
0.01658854 2.73210000
0.03317705 2.73650000
0.04976559 2.74370000
0.06635409 2.75370000
0.08294264 2.76660000
0.09953114 2.78220000
0.11611968 2.80060000
0.13270819 2.82030000
0.14929673 2.78640000
0.16588523 2.75040000
0.18247377 2.71280000
0.19906228 2.67390000
0.21565082 2.63420000
0.23223932 2.59420000
0.24882787 2.55400000
0.26541637 2.51420000
0.28200491 2.49050000
0.29859342 2.47670000
0.31518196 2.46450000
0.33177046 2.45410000
0.34835901 2.44560000
0.36494751 2.43920000
0.38153605 2.43480000
0.39812456 2.43260000
0.41471310 2.43250000
0.43130160 2.43450000
0.44789015 2.43860000
0.46447865 2.44480000
0.48106719 2.45300000
0.49765570 2.44220000
0.51424424 2.43260000
0.53083274 2.42530000
0.54742129 2.42020000
0.56400979 2.41720000
0.58059833 2.41610000
0.59718683 2.41680000
0.61377538 2.41890000
0.63036388 2.42230000
0.64695242 2.42670000
0.66354093 2.43190000
0.68012947 2.43760000
0.69671797 2.44370000
0.71330652 2.45000000
0.72989502 2.45620000
0.74648356 2.46230000
0.76307207 2.46830000
0.77966061 2.47410000
0.79624911 2.47990000
0.81283766 2.48600000
0.82942616 2.49290000
0.84601470 2.50140000
0.86260321 2.51250000
0.87919175 2.52740000
0.89578025 2.54730000
0.91236880 2.57330000
0.92895730 2.60560000
0.94554584 2.64370000
0.96213435 2.68700000
0.97872289 2.73440000
0.99531139 2.78490000
1.01189993 2.83750000
1.02848844 2.89140000
1.04507698 2.94580000
1.06166548 3.00020000
1.07825403 3.05370000
1.09484253 3.09650000
1.11143107 3.09410000
1.12801958 3.09070000
1.14460812 3.08650000
1.16119662 3.08170000
1.17778517 3.07650000
1.19437367 3.07110000
1.21096221 3.06580000
1.22755072 3.06070000
1.24413926 3.05610000
1.26072776 3.05220000
1.27731631 3.04920000
1.29390481 3.04720000
1.31049335 3.04650000
1.31049335 3.04650000
1.31878762 3.04670000
1.32708188 3.04730000
1.33537615 3.04820000
1.34367040 3.04960000
1.35196468 3.05140000
1.36025893 3.05370000
1.36855320 3.05650000
1.37684746 3.05980000
1.38514173 3.06350000
1.39343598 3.06790000
1.40173026 3.07270000
1.41002451 3.07810000
1.41831878 3.08410000
1.42661304 3.09060000
1.43490731 3.09780000
1.44320156 3.10550000
1.45149584 3.11390000
1.45979009 3.12290000
1.46808436 3.13250000
1.47637862 3.14280000
1.48467289 3.15370000
1.49296714 3.16520000
1.50126141 3.17740000
1.50955567 3.19020000
1.51784994 3.20370000
1.52614419 3.20190000
1.53443847 3.18470000
1.54273272 3.16740000
1.55102699 3.15000000
1.55932125 3.13250000
1.56761552 3.11500000
1.57590977 3.09740000
1.58420405 3.07990000
1.59249830 3.06240000
1.60079257 3.04500000
1.60908683 3.02770000
1.61738110 3.01060000
1.62567535 2.99360000
1.63396963 2.97690000
1.64226388 2.96040000
1.65055815 2.94420000
1.65885241 2.92820000
1.66714668 2.91270000
1.67544093 2.89750000
1.68373520 2.88270000
1.69202946 2.86830000
1.70032373 2.85440000
1.70861798 2.84100000
1.71691226 2.82810000
1.72520651 2.81580000
1.73350078 2.80400000
1.74179504 2.79280000
1.75008931 2.78230000
1.75838356 2.77230000
1.76667784 2.76300000
1.77497209 2.75420000
1.78326636 2.74610000
1.79156062 2.73860000
1.79985489 2.73170000
1.80814914 2.72540000
1.81644342 2.71970000
1.82473767 2.71450000
1.83303194 2.70980000
1.84132619 2.70560000
1.84962047 2.70190000
1.85791472 2.69860000
1.86620899 2.69570000
1.87450325 2.69310000
1.88279752 2.69090000
1.89109177 2.68900000
1.89938605 2.68730000
1.90768030 2.68590000
1.91597457 2.68480000
1.92426883 2.68380000
1.93256310 2.68310000
1.94085735 2.68250000
1.94915163 2.68210000
1.95744588 2.68190000
1.96574015 2.68180000
1.96574015 2.68180000
1.98010624 2.68090000
1.99447235 2.67820000
2.00883844 2.67380000
2.02320455 2.66760000
2.03757064 2.65980000
2.05193673 2.65050000
2.06630284 2.63980000
2.08066893 2.62770000
2.09503504 2.61450000
2.10940113 2.60010000
2.12376722 2.58480000
2.13813333 2.56870000
2.15249942 2.55190000
2.16686551 2.53440000
2.18123162 2.51650000
2.19559771 2.49810000
2.20996383 2.47950000
2.22432991 2.46060000
2.23869600 2.44160000
2.25306212 2.42260000
2.26742820 2.40360000
2.28179432 2.38470000
2.29616041 2.36610000
2.31052649 2.34770000
2.32489261 2.32960000
2.33925870 2.31200000
2.35362481 2.29480000
2.36799090 2.27830000
2.38235699 2.26230000
2.39672310 2.24710000
2.41108919 2.23270000
2.42545530 2.21910000
2.43982139 2.22530000
2.45418748 2.23760000
2.46855359 2.25060000
2.48291968 2.26460000
2.49728579 2.27930000
2.51165188 2.29480000
2.52601797 2.31110000
2.54038408 2.32810000
2.55475017 2.34580000
2.56911626 2.36420000
2.58348237 2.38310000
2.59784846 2.40260000
2.61221457 2.42270000
2.62658066 2.44310000
2.64094675 2.46400000
2.65531286 2.48520000
2.66967895 2.50670000
2.68404506 2.52850000
2.69841115 2.55040000
2.71277724 2.54810000
2.72714335 2.53740000
2.74150944 2.52920000
2.75587555 2.52350000
2.77024164 2.52030000
2.78460773 2.51950000
2.79897384 2.52110000
2.81333993 2.52490000
2.82770604 2.53080000
2.84207213 2.53870000
2.85643822 2.56180000
2.87080433 2.59680000
2.88517042 2.63190000
2.89953653 2.66660000
2.91390262 2.70090000
2.92826871 2.73430000
2.94263482 2.76650000
2.95700091 2.79730000
2.97136700 2.81550000
2.98573311 2.79820000
3.00009920 2.78270000
3.01446531 2.76910000
3.02883140 2.75750000
3.04319749 2.74790000
3.05756360 2.74040000
3.07192969 2.73500000
3.08629580 2.73180000
3.10066189 2.73070000

0.00000000 2.96420000
0.01658854 2.96170000
0.03317705 2.95430000
0.04976559 2.94220000
0.06635409 2.92550000
0.08294264 2.90460000
0.09953114 2.87980000
0.11611968 2.85150000
0.13270819 2.82160000
0.14929673 2.84510000
0.16588523 2.87110000
0.18247377 2.85620000
0.19906228 2.83670000
0.21565082 2.81580000
0.23223932 2.79380000
0.24882787 2.77070000
0.26541637 2.74670000
0.28200491 2.72190000
0.29859342 2.69660000
0.31518196 2.67100000
0.33177046 2.64520000
0.34835901 2.61960000
0.36494751 2.59440000
0.38153605 2.57000000
0.39812456 2.54650000
0.41471310 2.52440000
0.43130160 2.50390000
0.44789015 2.48520000
0.46447865 2.46860000
0.48106719 2.45430000
0.49765570 2.46310000
0.51424424 2.47520000
0.53083274 2.48890000
0.54742129 2.50440000
0.56400979 2.52150000
0.58059833 2.54010000
0.59718683 2.56010000
0.61377538 2.58130000
0.63036388 2.60360000
0.64695242 2.62700000
0.66354093 2.65130000
0.68012947 2.67620000
0.69671797 2.70180000
0.71330652 2.72790000
0.72989502 2.75420000
0.74648356 2.78070000
0.76307207 2.80710000
0.77966061 2.83330000
0.79624911 2.85920000
0.81283766 2.88440000
0.82942616 2.90900000
0.84601470 2.93260000
0.86260321 2.95520000
0.87919175 2.97650000
0.89578025 2.99640000
0.91236880 3.01470000
0.92895730 3.03140000
0.94554584 3.04620000
0.96213435 3.05920000
0.97872289 3.07030000
0.99531139 3.07940000
1.01189993 3.08660000
1.02848844 3.09200000
1.04507698 3.09550000
1.06166548 3.09730000
1.07825403 3.09760000
1.09484253 3.10600000
1.11143107 3.15640000
1.12801958 3.20450000
1.14460812 3.24970000
1.16119662 3.29170000
1.17778517 3.33010000
1.19437367 3.36450000
1.21096221 3.39470000
1.22755072 3.42040000
1.24413926 3.44140000
1.26072776 3.45780000
1.27731631 3.46930000
1.29390481 3.47620000
1.31049335 3.47840000
1.31049335 3.47840000
1.31878762 3.47790000
1.32708188 3.47620000
1.33537615 3.47350000
1.34367040 3.46980000
1.35196468 3.46510000
1.36025893 3.45940000
1.36855320 3.45280000
1.37684746 3.44530000
1.38514173 3.43690000
1.39343598 3.42780000
1.40173026 3.41780000
1.41002451 3.40710000
1.41831878 3.39580000
1.42661304 3.38370000
1.43490731 3.37110000
1.44320156 3.35780000
1.45149584 3.34410000
1.45979009 3.32980000
1.46808436 3.31500000
1.47637862 3.29990000
1.48467289 3.28430000
1.49296714 3.26840000
1.50126141 3.25220000
1.50955567 3.23560000
1.51784994 3.21890000
1.52614419 3.21780000
1.53443847 3.23260000
1.54273272 3.24800000
1.55102699 3.26410000
1.55932125 3.28070000
1.56761552 3.29800000
1.57590977 3.31590000
1.58420405 3.33440000
1.59249830 3.35350000
1.60079257 3.37310000
1.60908683 3.39330000
1.61738110 3.41410000
1.62567535 3.43530000
1.63396963 3.45700000
1.64226388 3.47920000
1.65055815 3.50180000
1.65885241 3.52470000
1.66714668 3.54810000
1.67544093 3.57180000
1.68373520 3.59570000
1.69202946 3.61990000
1.70032373 3.64430000
1.70861798 3.66880000
1.71691226 3.69340000
1.72520651 3.71790000
1.73350078 3.74240000
1.74179504 3.76670000
1.75008931 3.79060000
1.75838356 3.81410000
1.76667784 3.83690000
1.77497209 3.85860000
1.78326636 3.87900000
1.79156062 3.89730000
1.79985489 3.91270000
1.80814914 3.92420000
1.81644342 3.93110000
1.82473767 3.93350000
1.83303194 3.93230000
1.84132619 3.92860000
1.84962047 3.92340000
1.85791472 3.91750000
1.86620899 3.91120000
1.87450325 3.90500000
1.88279752 3.89900000
1.89109177 3.89340000
1.89938605 3.88810000
1.90768030 3.88340000
1.91597457 3.87920000
1.92426883 3.87570000
1.93256310 3.87270000
1.94085735 3.87040000
1.94915163 3.86870000
1.95744588 3.86770000
1.96574015 3.86740000
1.96574015 3.86740000
1.98010624 3.86660000
1.99447235 3.86450000
2.00883844 3.86080000
2.02320455 3.85570000
2.03757064 3.84910000
2.05193673 3.84100000
2.06630284 3.83150000
2.08066893 3.82040000
2.09503504 3.80780000
2.10940113 3.79370000
2.12376722 3.77800000
2.13813333 3.76080000
2.15249942 3.74210000
2.16686551 3.72180000
2.18123162 3.70000000
2.19559771 3.67670000
2.20996383 3.65190000
2.22432991 3.62570000
2.23869600 3.59810000
2.25306212 3.56920000
2.26742820 3.53890000
2.28179432 3.50750000
2.29616041 3.47490000
2.31052649 3.44120000
2.32489261 3.40650000
2.33925870 3.37100000
2.35362481 3.33460000
2.36799090 3.29760000
2.38235699 3.26000000
2.39672310 3.22200000
2.41108919 3.18360000
2.42545530 3.14510000
2.43982139 3.10640000
2.45418748 3.06790000
2.46855359 3.02950000
2.48291968 2.99150000
2.49728579 2.95390000
2.51165188 2.91700000
2.52601797 2.88090000
2.54038408 2.84570000
2.55475017 2.81160000
2.56911626 2.77870000
2.58348237 2.74710000
2.59784846 2.71720000
2.61221457 2.68880000
2.62658066 2.66230000
2.64094675 2.63780000
2.65531286 2.61530000
2.66967895 2.59500000
2.68404506 2.57690000
2.69841115 2.56130000
2.71277724 2.57240000
2.72714335 2.59450000
2.74150944 2.61650000
2.75587555 2.63850000
2.77024164 2.66030000
2.78460773 2.68190000
2.79897384 2.70310000
2.81333993 2.72400000
2.82770604 2.74450000
2.84207213 2.76440000
2.85643822 2.78380000
2.87080433 2.80250000
2.88517042 2.82050000
2.89953653 2.83770000
2.91390262 2.85410000
2.92826871 2.86950000
2.94263482 2.85530000
2.95700091 2.83460000
2.97136700 2.82630000
2.98573311 2.85330000
3.00009920 2.87790000
3.01446531 2.89990000
3.02883140 2.91900000
3.04319749 2.93500000
3.05756360 2.94760000
3.07192969 2.95680000
3.08629580 2.96230000
3.10066189 2.96420000

0.00000000 2.96420000
0.01658854 2.96330000
0.03317705 2.96050000
0.04976559 2.95590000
0.06635409 2.94950000
0.08294264 2.94120000
0.09953114 2.93120000
0.11611968 2.91950000
0.13270819 2.90610000
0.14929673 2.89100000
0.16588523 2.87450000
0.18247377 2.89960000
0.19906228 2.93040000
0.21565082 2.96330000
0.23223932 2.99830000
0.24882787 3.03520000
0.26541637 3.07390000
0.28200491 3.11420000
0.29859342 3.15610000
0.31518196 3.19930000
0.33177046 3.24360000
0.34835901 3.28900000
0.36494751 3.33530000
0.38153605 3.38220000
0.39812456 3.42970000
0.41471310 3.47750000
0.43130160 3.52550000
0.44789015 3.57350000
0.46447865 3.62140000
0.48106719 3.66890000
0.49765570 3.71600000
0.51424424 3.76240000
0.53083274 3.80800000
0.54742129 3.85260000
0.56400979 3.89620000
0.58059833 3.93860000
0.59718683 3.97960000
0.61377538 4.01920000
0.63036388 4.05730000
0.64695242 4.09380000
0.66354093 4.12850000
0.68012947 4.16160000
0.69671797 4.19290000
0.71330652 4.22250000
0.72989502 4.25030000
0.74648356 4.27640000
0.76307207 4.30090000
0.77966061 4.32390000
0.79624911 4.34540000
0.81283766 4.36560000
0.82942616 4.38460000
0.84601470 4.40260000
0.86260321 4.41970000
0.87919175 4.43620000
0.89578025 4.45220000
0.91236880 4.46790000
0.92895730 4.48340000
0.94554584 4.49900000
0.96213435 4.51460000
0.97872289 4.53040000
0.99531139 4.54660000
1.01189993 4.56300000
1.02848844 4.57980000
1.04507698 4.59680000
1.06166548 4.61410000
1.07825403 4.63150000
1.09484253 4.64880000
1.11143107 4.66610000
1.12801958 4.68300000
1.14460812 4.69940000
1.16119662 4.71510000
1.17778517 4.73000000
1.19437367 4.74370000
1.21096221 4.75620000
1.22755072 4.76720000
1.24413926 4.77660000
1.26072776 4.78410000
1.27731631 4.78970000
1.29390481 4.79310000
1.31049335 4.79430000
1.31049335 4.79430000
1.31878762 4.79400000
1.32708188 4.79310000
1.33537615 4.79160000
1.34367040 4.78940000
1.35196468 4.78670000
1.36025893 4.78330000
1.36855320 4.77920000
1.37684746 4.77450000
1.38514173 4.76920000
1.39343598 4.76320000
1.40173026 4.75660000
1.41002451 4.74930000
1.41831878 4.74140000
1.42661304 4.73290000
1.43490731 4.72370000
1.44320156 4.71400000
1.45149584 4.70360000
1.45979009 4.69270000
1.46808436 4.68120000
1.47637862 4.66910000
1.48467289 4.65650000
1.49296714 4.64330000
1.50126141 4.62970000
1.50955567 4.61550000
1.51784994 4.60100000
1.52614419 4.58590000
1.53443847 4.57050000
1.54273272 4.55470000
1.55102699 4.53850000
1.55932125 4.52200000
1.56761552 4.50520000
1.57590977 4.48810000
1.58420405 4.47070000
1.59249830 4.45310000
1.60079257 4.43540000
1.60908683 4.41750000
1.61738110 4.39940000
1.62567535 4.38130000
1.63396963 4.36310000
1.64226388 4.34490000
1.65055815 4.32680000
1.65885241 4.30860000
1.66714668 4.29060000
1.67544093 4.27260000
1.68373520 4.25480000
1.69202946 4.23730000
1.70032373 4.21990000
1.70861798 4.20290000
1.71691226 4.18610000
1.72520651 4.16980000
1.73350078 4.15390000
1.74179504 4.13860000
1.75008931 4.12390000
1.75838356 4.11000000
1.76667784 4.09700000
1.77497209 4.08530000
1.78326636 4.07510000
1.79156062 4.06720000
1.79985489 4.06220000
1.80814914 4.06110000
1.81644342 4.06460000
1.82473767 4.07260000
1.83303194 4.08410000
1.84132619 4.09790000
1.84962047 4.11280000
1.85791472 4.12830000
1.86620899 4.14360000
1.87450325 4.15850000
1.88279752 4.17270000
1.89109177 4.18600000
1.89938605 4.19830000
1.90768030 4.20930000
1.91597457 4.21910000
1.92426883 4.22750000
1.93256310 4.23450000
1.94085735 4.24000000
1.94915163 4.24390000
1.95744588 4.24630000
1.96574015 4.24710000
1.96574015 4.24710000
1.98010624 4.24680000
1.99447235 4.24590000
2.00883844 4.24450000
2.02320455 4.24240000
2.03757064 4.23980000
2.05193673 4.23660000
2.06630284 4.23270000
2.08066893 4.22830000
2.09503504 4.22330000
2.10940113 4.21760000
2.12376722 4.21130000
2.13813333 4.20440000
2.15249942 4.19680000
2.16686551 4.18850000
2.18123162 4.17960000
2.19559771 4.17000000
2.20996383 4.15970000
2.22432991 4.14860000
2.23869600 4.13690000
2.25306212 4.12440000
2.26742820 4.11120000
2.28179432 4.09720000
2.29616041 4.08240000
2.31052649 4.06680000
2.32489261 4.05050000
2.33925870 4.03330000
2.35362481 4.01530000
2.36799090 3.99660000
2.38235699 3.97700000
2.39672310 3.95660000
2.41108919 3.93530000
2.42545530 3.91330000
2.43982139 3.89040000
2.45418748 3.86670000
2.46855359 3.84220000
2.48291968 3.81690000
2.49728579 3.79090000
2.51165188 3.76410000
2.52601797 3.73650000
2.54038408 3.70830000
2.55475017 3.67930000
2.56911626 3.64980000
2.58348237 3.61960000
2.59784846 3.58880000
2.61221457 3.55750000
2.62658066 3.52580000
2.64094675 3.49360000
2.65531286 3.46110000
2.66967895 3.42820000
2.68404506 3.39510000
2.69841115 3.36190000
2.71277724 3.32850000
2.72714335 3.29520000
2.74150944 3.26190000
2.75587555 3.22870000
2.77024164 3.19580000
2.78460773 3.16320000
2.79897384 3.13110000
2.81333993 3.09940000
2.82770604 3.06840000
2.84207213 3.03810000
2.85643822 3.00870000
2.87080433 2.98010000
2.88517042 2.95270000
2.89953653 2.92630000
2.91390262 2.90130000
2.92826871 2.87760000
2.94263482 2.88400000
2.95700091 2.89740000
2.97136700 2.90970000
2.98573311 2.92090000
3.00009920 2.93080000
3.01446531 2.93960000
3.02883140 2.94700000
3.04319749 2.95320000
3.05756360 2.95800000
3.07192969 2.96140000
3.08629580 2.96350000
3.10066189 2.96420000

0.00000000 5.36350000
0.01658854 5.36520000
0.03317705 5.37020000
0.04976559 5.37840000
0.06635409 5.38970000
0.08294264 5.40390000
0.09953114 5.42080000
0.11611968 5.44020000
0.13270819 5.46180000
0.14929673 5.48550000
0.16588523 5.51110000
0.18247377 5.53840000
0.19906228 5.56750000
0.21565082 5.59810000
0.23223932 5.63030000
0.24882787 5.66400000
0.26541637 5.69920000
0.28200491 5.73590000
0.29859342 5.77400000
0.31518196 5.81360000
0.33177046 5.85470000
0.34835901 5.89730000
0.36494751 5.94130000
0.38153605 5.98680000
0.39812456 6.03380000
0.41471310 6.08230000
0.43130160 6.13230000
0.44789015 6.18370000
0.46447865 6.23660000
0.48106719 6.29090000
0.49765570 6.34660000
0.51424424 6.40370000
0.53083274 6.46220000
0.54742129 6.52200000
0.56400979 6.58310000
0.58059833 6.64540000
0.59718683 6.70890000
0.61377538 6.77340000
0.63036388 6.83900000
0.64695242 6.90550000
0.66354093 6.97280000
0.68012947 7.04070000
0.69671797 7.10900000
0.71330652 7.17750000
0.72989502 7.24580000
0.74648356 7.31350000
0.76307207 7.38000000
0.77966061 7.44450000
0.79624911 7.50570000
0.81283766 7.56190000
0.82942616 7.61080000
0.84601470 7.64920000
0.86260321 7.67370000
0.87919175 7.68190000
0.89578025 7.67390000
0.91236880 7.65220000
0.92895730 7.62060000
0.94554584 7.58250000
0.96213435 7.54080000
0.97872289 7.49730000
0.99531139 7.45360000
1.01189993 7.41050000
1.02848844 7.36880000
1.04507698 7.32920000
1.06166548 7.29220000
1.07825403 7.25830000
1.09484253 7.22780000
1.11143107 7.20120000
1.12801958 7.17870000
1.14460812 7.16060000
1.16119662 7.14730000
1.17778517 7.13880000
1.19437367 7.13520000
1.21096221 7.13630000
1.22755072 7.14170000
1.24413926 7.15080000
1.26072776 7.16220000
1.27731631 7.17410000
1.29390481 7.18360000
1.31049335 7.18750000
1.31049335 7.18750000
1.31878762 7.18640000
1.32708188 7.18290000
1.33537615 7.17710000
1.34367040 7.16890000
1.35196468 7.15870000
1.36025893 7.14660000
1.36855320 7.13280000
1.37684746 7.11780000
1.38514173 7.10160000
1.39343598 7.08450000
1.40173026 7.06670000
1.41002451 7.04840000
1.41831878 7.02960000
1.42661304 7.01040000
1.43490731 6.99100000
1.44320156 6.97140000
1.45149584 6.95160000
1.45979009 6.93180000
1.46808436 6.91180000
1.47637862 6.89190000
1.48467289 6.87200000
1.49296714 6.85210000
1.50126141 6.83230000
1.50955567 6.81260000
1.51784994 6.79290000
1.52614419 6.77340000
1.53443847 6.75400000
1.54273272 6.73470000
1.55102699 6.71560000
1.55932125 6.69660000
1.56761552 6.67780000
1.57590977 6.65920000
1.58420405 6.64070000
1.59249830 6.62240000
1.60079257 6.60440000
1.60908683 6.58650000
1.61738110 6.56880000
1.62567535 6.55130000
1.63396963 6.53400000
1.64226388 6.51700000
1.65055815 6.50020000
1.65885241 6.48360000
1.66714668 6.46720000
1.67544093 6.45110000
1.68373520 6.43520000
1.69202946 6.41960000
1.70032373 6.40420000
1.70861798 6.38910000
1.71691226 6.37430000
1.72520651 6.35980000
1.73350078 6.34550000
1.74179504 6.33160000
1.75008931 6.31800000
1.75838356 6.30470000
1.76667784 6.29170000
1.77497209 6.27910000
1.78326636 6.26680000
1.79156062 6.25490000
1.79985489 6.24340000
1.80814914 6.23240000
1.81644342 6.22170000
1.82473767 6.21150000
1.83303194 6.20180000
1.84132619 6.19250000
1.84962047 6.18370000
1.85791472 6.17540000
1.86620899 6.16770000
1.87450325 6.16050000
1.88279752 6.15380000
1.89109177 6.14780000
1.89938605 6.14230000
1.90768030 6.13750000
1.91597457 6.13320000
1.92426883 6.12960000
1.93256310 6.12660000
1.94085735 6.12430000
1.94915163 6.12270000
1.95744588 6.12170000
1.96574015 6.12130000
1.96574015 6.12130000
1.98010624 6.12450000
1.99447235 6.13400000
2.00883844 6.14970000
2.02320455 6.17150000
2.03757064 6.19920000
2.05193673 6.23270000
2.06630284 6.27170000
2.08066893 6.31590000
2.09503504 6.36500000
2.10940113 6.41860000
2.12376722 6.47650000
2.13813333 6.53810000
2.15249942 6.60300000
2.16686551 6.67070000
2.18123162 6.74070000
2.19559771 6.81220000
2.20996383 6.88420000
2.22432991 6.95570000
2.23869600 7.02480000
2.25306212 7.08890000
2.26742820 7.14420000
2.28179432 7.18560000
2.29616041 7.20850000
2.31052649 7.21150000
2.32489261 7.19770000
2.33925870 7.17180000
2.35362481 7.13780000
2.36799090 7.09850000
2.38235699 7.05560000
2.39672310 7.01040000
2.41108919 6.96360000
2.42545530 6.91560000
2.43982139 6.86700000
2.45418748 6.81780000
2.46855359 6.76850000
2.48291968 6.71900000
2.49728579 6.66970000
2.51165188 6.62050000
2.52601797 6.57170000
2.54038408 6.52330000
2.55475017 6.47530000
2.56911626 6.42790000
2.58348237 6.38110000
2.59784846 6.33490000
2.61221457 6.28950000
2.62658066 6.24480000
2.64094675 6.20090000
2.65531286 6.15790000
2.66967895 6.11570000
2.68404506 6.07440000
2.69841115 6.03400000
2.71277724 5.99450000
2.72714335 5.95590000
2.74150944 5.91830000
2.75587555 5.88170000
2.77024164 5.84610000
2.78460773 5.81140000
2.79897384 5.77770000
2.81333993 5.74510000
2.82770604 5.71340000
2.84207213 5.68270000
2.85643822 5.65310000
2.87080433 5.62460000
2.88517042 5.59710000
2.89953653 5.57070000
2.91390262 5.54540000
2.92826871 5.52130000
2.94263482 5.49860000
2.95700091 5.47710000
2.97136700 5.45710000
2.98573311 5.43870000
3.00009920 5.42200000
3.01446531 5.40700000
3.02883140 5.39410000
3.04319749 5.38330000
3.05756360 5.37470000
3.07192969 5.36850000
3.08629580 5.36480000
3.10066189 5.36350000

0.00000000 5.53560000
0.01658854 5.53660000
0.03317705 5.53980000
0.04976559 5.54500000
0.06635409 5.55240000
0.08294264 5.56180000
0.09953114 5.57330000
0.11611968 5.58680000
0.13270819 5.60250000
0.14929673 5.62010000
0.16588523 5.63980000
0.18247377 5.66150000
0.19906228 5.68530000
0.21565082 5.71100000
0.23223932 5.73880000
0.24882787 5.76850000
0.26541637 5.80010000
0.28200491 5.83380000
0.29859342 5.86930000
0.31518196 5.90680000
0.33177046 5.94630000
0.34835901 5.98760000
0.36494751 6.03070000
0.38153605 6.07580000
0.39812456 6.12270000
0.41471310 6.17140000
0.43130160 6.22180000
0.44789015 6.27410000
0.46447865 6.32810000
0.48106719 6.38380000
0.49765570 6.44120000
0.51424424 6.50020000
0.53083274 6.56090000
0.54742129 6.62310000
0.56400979 6.68680000
0.58059833 6.75210000
0.59718683 6.81870000
0.61377538 6.88680000
0.63036388 6.95620000
0.64695242 7.02690000
0.66354093 7.09890000
0.68012947 7.17200000
0.69671797 7.24620000
0.71330652 7.32150000
0.72989502 7.39770000
0.74648356 7.47490000
0.76307207 7.55290000
0.77966061 7.63160000
0.79624911 7.71090000
0.81283766 7.79080000
0.82942616 7.87110000
0.84601470 7.95170000
0.86260321 8.03260000
0.87919175 8.11350000
0.89578025 8.19440000
0.91236880 8.27500000
0.92895730 8.30640000
0.94554584 8.32760000
0.96213435 8.34280000
0.97872289 8.34840000
0.99531139 8.34260000
1.01189993 8.32550000
1.02848844 8.29830000
1.04507698 8.26310000
1.06166548 8.22180000
1.07825403 8.17640000
1.09484253 8.12830000
1.11143107 8.07850000
1.12801958 8.02800000
1.14460812 7.97730000
1.16119662 7.92700000
1.17778517 7.87750000
1.19437367 7.82930000
1.21096221 7.78280000
1.22755072 7.73880000
1.24413926 7.69810000
1.26072776 7.66210000
1.27731631 7.63280000
1.29390481 7.61290000
1.31049335 7.60560000
1.31049335 7.60560000
1.31878762 7.60760000
1.32708188 7.61350000
1.33537615 7.62350000
1.34367040 7.63750000
1.35196468 7.65510000
1.36025893 7.67610000
1.36855320 7.70030000
1.37684746 7.72730000
1.38514173 7.75680000
1.39343598 7.78860000
1.40173026 7.82250000
1.41002451 7.85830000
1.41831878 7.89590000
1.42661304 7.93500000
1.43490731 7.97560000
1.44320156 8.01750000
1.45149584 8.06070000
1.45979009 8.10500000
1.46808436 8.15040000
1.47637862 8.19680000
1.48467289 8.24420000
1.49296714 8.29240000
1.50126141 8.34130000
1.50955567 8.39100000
1.51784994 8.44120000
1.52614419 8.49210000
1.53443847 8.54340000
1.54273272 8.59500000
1.55102699 8.64690000
1.55932125 8.69900000
1.56761552 8.75100000
1.57590977 8.80280000
1.58420405 8.85410000
1.59249830 8.90450000
1.60079257 8.95340000
1.60908683 8.99980000
1.61738110 9.04220000
1.62567535 9.07820000
1.63396963 9.10420000
1.64226388 9.11650000
1.65055815 9.11400000
1.65885241 9.09910000
1.66714668 9.07550000
1.67544093 9.04660000
1.68373520 9.01440000
1.69202946 8.98010000
1.70032373 8.94470000
1.70861798 8.90850000
1.71691226 8.87200000
1.72520651 8.83550000
1.73350078 8.79910000
1.74179504 8.76310000
1.75008931 8.72030000
1.75838356 8.66740000
1.76667784 8.61560000
1.77497209 8.56500000
1.78326636 8.51580000
1.79156062 8.46790000
1.79985489 8.42160000
1.80814914 8.37680000
1.81644342 8.33360000
1.82473767 8.29210000
1.83303194 8.25240000
1.84132619 8.21460000
1.84962047 8.17880000
1.85791472 8.14490000
1.86620899 8.11320000
1.87450325 8.08370000
1.88279752 8.05640000
1.89109177 8.03150000
1.89938605 8.00890000
1.90768030 7.98890000
1.91597457 7.97140000
1.92426883 7.95650000
1.93256310 7.94420000
1.94085735 7.93460000
1.94915163 7.92780000
1.95744588 7.92360000
1.96574015 7.92230000
1.96574015 7.92230000
1.98010624 7.92170000
1.99447235 7.92000000
2.00883844 7.91720000
2.02320455 7.91330000
2.03757064 7.90850000
2.05193673 7.90290000
2.06630284 7.89640000
2.08066893 7.88930000
2.09503504 7.88140000
2.10940113 7.87300000
2.12376722 7.86380000
2.13813333 7.85380000
2.15249942 7.84280000
2.16686551 7.83060000
2.18123162 7.81670000
2.19559771 7.80070000
2.20996383 7.78120000
2.22432991 7.74690000
2.23869600 7.71570000
2.25306212 7.68990000
2.26742820 7.67220000
2.28179432 7.63510000
2.29616041 7.59370000
2.31052649 7.54870000
2.32489261 7.50060000
2.33925870 7.44990000
2.35362481 7.39710000
2.36799090 7.34250000
