#k-distance eigenvalue[eV]
1.53318176 10.86130000
1.54155979 10.83750000
1.54993784 10.81530000
1.55831588 10.79410000
1.56669393 10.77380000
1.57507196 10.75420000
1.58345002 10.73510000
1.59182805 10.71650000
1.60020610 10.69840000
1.60858414 10.68070000
1.61696219 10.66340000
1.62534023 10.64650000
1.63371828 10.62990000
1.64209631 10.61370000
1.65047437 10.59790000
1.65885240 10.58240000
1.66723045 10.56720000
1.67560849 10.55240000
1.68398654 10.53790000
1.69236457 10.52380000
1.70074263 10.51000000
1.70912066 10.49190000
1.71749871 10.47190000
1.72587675 10.45620000
1.73425480 10.44580000
1.74263284 10.44120000
1.75101089 10.43510000
1.75938892 10.42400000
1.76776698 10.41320000
1.77614501 10.40280000
1.78452306 10.39280000
1.79290110 10.38310000
1.80127915 10.37390000
1.80965718 10.36500000
1.81803524 10.35650000
1.82641327 10.34850000
1.83479133 10.34080000
1.84316936 10.33350000
1.85154741 10.32670000
1.85992545 10.32020000
1.86830350 10.31420000
1.87668153 10.30850000
1.88505959 10.30330000
1.89343762 10.29850000
1.90181567 10.29410000
1.91019371 10.29010000
1.91857176 10.28650000
1.92694980 10.28340000
1.93532785 10.28060000
1.94370588 10.27830000
1.95208394 10.27640000
1.96046197 10.27490000
1.96884002 10.27390000
1.97721806 10.27330000
1.98559611 10.27300000
1.98559611 10.27300000
2.00010731 10.26890000
2.01461854 10.25630000
2.02912974 10.23480000
2.04364096 10.20320000
2.05815216 10.15980000
2.07266336 10.08810000
2.08717459 9.98030000
2.10168579 9.87700000
2.11619701 9.78030000
2.13070821 9.69260000
2.14521941 9.61350000
2.15973064 9.53930000
2.17424184 9.46640000
2.18875304 9.38910000
2.20326426 9.29500000
2.21777547 9.20220000
2.23228669 9.11120000
2.24679789 9.02240000
2.26130909 8.93630000
2.27582032 8.85400000
2.29033152 8.77690000
2.30484274 8.70770000
2.31935394 8.65020000
2.33386514 8.60750000
2.34837637 8.56370000
2.36288757 8.49170000
2.37739879 8.42180000
2.39190999 8.35580000
2.40642119 8.30050000
2.42093242 8.28030000
2.43544362 8.30880000
2.44995484 8.35140000
2.46446604 8.38930000
2.47897725 8.33670000
2.49348847 8.28060000
2.50799967 8.22300000
2.52251089 8.16470000
2.53702210 8.10640000
2.55153330 8.04840000
2.56604452 7.99110000
2.58055572 7.93450000
2.59506692 7.87900000
2.60957815 7.82450000
2.62408935 7.77110000
2.63860057 7.71900000
2.65311177 7.66820000
2.66762297 7.61870000
2.68213420 7.57050000
2.69664540 7.52370000
2.71115662 7.47830000
2.72566782 7.43440000
2.74017903 7.39180000
2.75469025 7.35080000
2.76920145 7.31120000
2.78371267 7.27310000
2.79822388 7.23650000
2.81273508 7.20130000
2.82724630 7.16770000
2.84175750 7.13570000
2.85626873 7.10510000
2.87077993 7.07610000
2.88529113 7.04860000
2.89980235 7.02270000
2.91431355 6.99830000
2.92882478 6.97540000
2.94333598 6.95410000
2.95784718 6.92370000
2.97235840 6.87120000
2.98686960 6.82270000
3.00138080 6.77860000
3.01589203 6.73920000
3.03040323 6.70450000
3.04491445 6.67460000
3.05942565 6.64960000
3.07393686 6.62940000
3.08844808 6.61380000
3.10295928 6.60270000
3.11747051 6.59620000
3.13198171 6.59400000

0.00000000 6.82050000
0.01675610 6.82160000
0.03351217 6.82470000
0.05026827 6.83000000
0.06702434 6.83740000
0.08378044 6.84690000
0.10053650 6.85850000
0.11729261 6.87230000
0.13404867 6.88810000
0.15080478 6.90600000
0.16756084 6.92600000
0.18431694 6.96360000
0.20107301 7.03190000
0.21782911 7.10390000
0.23458518 7.17840000
0.25134128 7.25410000
0.26809734 7.32920000
0.28485345 7.40210000
0.30160951 7.47120000
0.31836562 7.53590000
0.33512168 7.59640000
0.35187778 7.65400000
0.36863385 7.70960000
0.38538995 7.76440000
0.40214602 7.81910000
0.41890212 7.87430000
0.43565818 7.93020000
0.45241429 7.98720000
0.46917035 8.04550000
0.48592646 8.10510000
0.50268252 8.16620000
0.51943862 8.22890000
0.53619469 8.29310000
0.55295079 8.35890000
0.56970686 8.42640000
0.58646296 8.49540000
0.60321902 8.56600000
0.61997513 8.63800000
0.63673119 8.71150000
0.65348730 8.78610000
0.67024336 8.86070000
0.68699946 8.92440000
0.70375553 8.89990000
0.72051163 8.84110000
0.73726770 8.78650000
0.75402380 8.87100000
0.77077986 8.95620000
0.78753597 9.04190000
0.80429203 9.12770000
0.82104814 9.21310000
0.83780420 9.29740000
0.85456030 9.37990000
0.87131637 9.46020000
0.88807247 9.53770000
0.90482854 9.61270000
0.92158464 9.68590000
0.93834070 9.75850000
0.95509681 9.83170000
0.97185287 9.90700000
0.98860898 9.98570000
1.00536504 10.06900000
1.02212114 10.15820000
1.03887721 10.25420000
1.05563331 10.35760000
1.07238938 10.46840000
1.08914548 10.58590000
1.10590154 10.70900000
1.12265765 10.83690000
1.13941371 10.96860000
1.15616982 11.10310000
1.17292588 11.23970000
1.18968198 11.37680000
1.20643805 11.51130000
1.22319415 11.63360000
1.23995022 11.71840000
1.25670632 11.75410000
1.27346238 11.76250000
1.29021849 11.76130000
1.30697455 11.75960000
1.32373066 11.75950000
1.32373066 11.75950000
1.33210871 11.75920000
1.34048674 11.75730000
1.34886480 11.75220000
1.35724283 11.74220000
1.36562088 11.73690000
1.37399892 11.73050000
1.38237697 11.72210000
1.39075500 11.71140000
1.39913306 11.69840000
1.40751109 11.68320000
1.41588914 11.66590000
1.42426718 11.64660000
1.43264523 11.62550000
1.44102327 11.60270000
1.44940132 11.57860000
1.45777935 11.55320000
1.46615741 11.52660000
1.47453544 11.49890000
1.48291349 11.47030000
1.49129153 11.44060000
1.49966958 11.41000000
1.50804761 11.37840000
1.51642567 11.34590000
1.52480370 11.31220000
1.53318176 11.27750000
1.54155979 11.24160000
1.54993784 11.20460000
1.55831588 11.16640000
1.56669393 11.12720000
1.57507196 11.08700000
1.58345002 11.04600000
1.59182805 11.00440000
1.60020610 10.96230000
1.60858414 10.92010000
1.61696219 10.87800000
1.62534023 10.83610000
1.63371828 10.79490000
1.64209631 10.75450000
1.65047437 10.71510000
1.65885240 10.67710000
1.66723045 10.64060000
1.67560849 10.60590000
1.68398654 10.57340000
1.69236457 10.54330000
1.70074263 10.51610000
1.70912066 10.49680000
1.71749871 10.48370000
1.72587675 10.47100000
1.73425480 10.45870000
1.74263284 10.44690000
1.75101089 10.44330000
1.75938892 10.45180000
1.76776698 10.46670000
1.77614501 10.48740000
1.78452306 10.51270000
1.79290110 10.54140000
1.80127915 10.57210000
1.80965718 10.60330000
1.81803524 10.63360000
1.82641327 10.66140000
1.83479133 10.68530000
1.84316936 10.70400000
1.85154741 10.71700000
1.85992545 10.72490000
1.86830350 10.72890000
1.87668153 10.73000000
1.88505959 10.72940000
1.89343762 10.72780000
1.90181567 10.72560000
1.91019371 10.72310000
1.91857176 10.72060000
1.92694980 10.71820000
1.93532785 10.71590000
1.94370588 10.71400000
1.95208394 10.71230000
1.96046197 10.71100000
1.96884002 10.71000000
1.97721806 10.70940000
1.98559611 10.70920000
1.98559611 10.70920000
2.00010731 10.64520000
2.01461854 10.53820000
2.02912974 10.42520000
2.04364096 10.31160000
2.05815216 10.19890000
2.07266336 10.10300000
2.08717459 10.03290000
2.10168579 9.95180000
2.11619701 9.86340000
2.13070821 9.77070000
2.14521941 9.67580000
2.15973064 9.58000000
2.17424184 9.48430000
2.18875304 9.39300000
2.20326426 9.31870000
2.21777547 9.24350000
2.23228669 9.16760000
2.24679789 9.09130000
2.26130909 9.01490000
2.27582032 8.93850000
2.29033152 8.86240000
2.30484274 8.78670000
2.31935394 8.71150000
2.33386514 8.63710000
2.34837637 8.57990000
2.36288757 8.56370000
2.37739879 8.55370000
2.39190999 8.54480000
2.40642119 8.53200000
2.42093242 8.51090000
2.43544362 8.47940000
2.44995484 8.43830000
2.46446604 8.38990000
2.47897725 8.41550000
2.49348847 8.42610000
2.50799967 8.42060000
2.52251089 8.40130000
2.53702210 8.37210000
2.55153330 8.33620000
2.56604452 8.29620000
2.58055572 8.25360000
2.59506692 8.20940000
2.60957815 8.16430000
2.62408935 8.11870000
2.63860057 8.07300000
2.65311177 8.02730000
2.66762297 7.98190000
2.68213420 7.93660000
2.69664540 7.89170000
2.71115662 7.84700000
2.72566782 7.80250000
2.74017903 7.75800000
2.75469025 7.71320000
2.76920145 7.66780000
2.78371267 7.62140000
2.79822388 7.57340000
2.81273508 7.52300000
2.82724630 7.46970000
2.84175750 7.41320000
2.85626873 7.35360000
2.87077993 7.29150000
2.88529113 7.22790000
2.89980235 7.16400000
2.91431355 7.10070000
2.92882478 7.03910000
2.94333598 6.97990000
2.95784718 6.93440000
2.97235840 6.91630000
2.98686960 6.89970000
3.00138080 6.88470000
3.01589203 6.87120000
3.03040323 6.85930000
3.04491445 6.84900000
3.05942565 6.84030000
3.07393686 6.83320000
3.08844808 6.82760000
3.10295928 6.82370000
3.11747051 6.82130000
3.13198171 6.82050000

0.00000000 7.30540000
0.01675610 7.30650000
0.03351217 7.31010000
0.05026827 7.31590000
0.06702434 7.32420000
0.08378044 7.33490000
0.10053650 7.34800000
0.11729261 7.36360000
0.13404867 7.38170000
0.15080478 7.40260000
0.16756084 7.42630000
0.18431694 7.45300000
0.20107301 7.48310000
0.21782911 7.51710000
0.23458518 7.55570000
0.25134128 7.59970000
0.26809734 7.65050000
0.28485345 7.70930000
0.30160951 7.77720000
0.31836562 7.85440000
0.33512168 7.94000000
0.35187778 8.03250000
0.36863385 8.13020000
0.38538995 8.23160000
0.40214602 8.33520000
0.41890212 8.43980000
0.43565818 8.54430000
0.45241429 8.63550000
0.46917035 8.68940000
0.48592646 8.74480000
0.50268252 8.80180000
0.51943862 8.86020000
0.53619469 8.91990000
0.55295079 8.98080000
0.56970686 9.04260000
0.58646296 9.10510000
0.60321902 9.16800000
0.61997513 9.16460000
0.63673119 9.12710000
0.65348730 9.08090000
0.67024336 9.03000000
0.68699946 8.98690000
0.70375553 9.03030000
0.72051163 9.10720000
0.73726770 9.18740000
0.75402380 9.26860000
0.77077986 9.34980000
0.78753597 9.43010000
0.80429203 9.50770000
0.82104814 9.58010000
0.83780420 9.64270000
0.85456030 9.68930000
0.87131637 9.71450000
0.88807247 9.72040000
0.90482854 9.72020000
0.92158464 9.73320000
0.93834070 9.77460000
0.95509681 9.84540000
0.97185287 9.93620000
0.98860898 10.03880000
1.00536504 10.14860000
1.02212114 10.26330000
1.03887721 10.38150000
1.05563331 10.50230000
1.07238938 10.62520000
1.08914548 10.74970000
1.10590154 10.87520000
1.12265765 11.00120000
1.13941371 11.12690000
1.15616982 11.25100000
1.17292588 11.37200000
1.18968198 11.48700000
1.20643805 11.59210000
1.22319415 11.68230000
1.23995022 11.76000000
1.25670632 11.84800000
1.27346238 11.87270000
1.29021849 11.89730000
1.30697455 11.91540000
1.32373066 11.92190000
1.32373066 11.92190000
1.33210871 11.92050000
1.34048674 11.91710000
1.34886480 11.91340000
1.35724283 11.91150000
1.36562088 11.91300000
1.37399892 11.91860000
1.38237697 11.92780000
1.39075500 11.93950000
1.39913306 11.95240000
1.40751109 11.96510000
1.41588914 11.97600000
1.42426718 11.98320000
1.43264523 11.95690000
1.44102327 11.92540000
1.44940132 11.89310000
1.45777935 11.86060000
1.46615741 11.82810000
1.47453544 11.79580000
1.48291349 11.76370000
1.49129153 11.73190000
1.49966958 11.70050000
1.50804761 11.66930000
1.51642567 11.63830000
1.52480370 11.60740000
1.53318176 11.57660000
1.54155979 11.54570000
1.54993784 11.51460000
1.55831588 11.48340000
1.56669393 11.45210000
1.57507196 11.42100000
1.58345002 11.39030000
1.59182805 11.36030000
1.60020610 11.33110000
1.60858414 11.30280000
1.61696219 11.27540000
1.62534023 11.24900000
1.63371828 11.22350000
1.64209631 11.19890000
1.65047437 11.17530000
1.65885240 11.15240000
1.66723045 11.13040000
1.67560849 11.10920000
1.68398654 11.08880000
1.69236457 11.06910000
1.70074263 11.05020000
1.70912066 11.03190000
1.71749871 11.01440000
1.72587675 10.99760000
1.73425480 10.98150000
1.74263284 10.96610000
1.75101089 10.95150000
1.75938892 10.93760000
1.76776698 10.92450000
1.77614501 10.91230000
1.78452306 10.90090000
1.79290110 10.89060000
1.80127915 10.88140000
1.80965718 10.87360000
1.81803524 10.86720000
1.82641327 10.86240000
1.83479133 10.85920000
1.84316936 10.85690000
1.85154741 10.85450000
1.85992545 10.85140000
1.86830350 10.84740000
1.87668153 10.84280000
1.88505959 10.83810000
1.89343762 10.83330000
1.90181567 10.82870000
1.91019371 10.82440000
1.91857176 10.82050000
1.92694980 10.81690000
1.93532785 10.81380000
1.94370588 10.81120000
1.95208394 10.80900000
1.96046197 10.80720000
1.96884002 10.80600000
1.97721806 10.80530000
1.98559611 10.80500000
1.98559611 10.80500000
2.00010731 10.79520000
2.01461854 10.74030000
2.02912974 10.66290000
2.04364096 10.56850000
2.05815216 10.48230000
2.07266336 10.40680000
2.08717459 10.34240000
2.10168579 10.27550000
2.11619701 10.20310000
2.13070821 10.13230000
2.14521941 10.06240000
2.15973064 9.99300000
2.17424184 9.92380000
2.18875304 9.85470000
2.20326426 9.78610000
2.21777547 9.71830000
2.23228669 9.65140000
2.24679789 9.58590000
2.26130909 9.52200000
2.27582032 9.45980000
2.29033152 9.39950000
2.30484274 9.34100000
2.31935394 9.28430000
2.33386514 9.21480000
2.34837637 9.14610000
2.36288757 9.08150000
2.37739879 9.02270000
2.39190999 8.97230000
2.40642119 8.93330000
2.42093242 8.90860000
2.43544362 8.89560000
2.44995484 8.85840000
2.46446604 8.82690000
2.47897725 8.80320000
2.49348847 8.78880000
2.50799967 8.78300000
2.52251089 8.78240000
2.53702210 8.78270000
2.55153330 8.78050000
2.56604452 8.77340000
2.58055572 8.76030000
2.59506692 8.74080000
2.60957815 8.71460000
2.62408935 8.68190000
2.63860057 8.64270000
2.65311177 8.59720000
2.66762297 8.54580000
2.68213420 8.48870000
2.69664540 8.42650000
2.71115662 8.35990000
2.72566782 8.28960000
2.74017903 8.21670000
2.75469025 8.14200000
2.76920145 8.06690000
2.78371267 7.99260000
2.79822388 7.92030000
2.81273508 7.85140000
2.82724630 7.78720000
2.84175750 7.72850000
2.85626873 7.67580000
2.87077993 7.62880000
2.88529113 7.58720000
2.89980235 7.55010000
2.91431355 7.51700000
2.92882478 7.48730000
2.94333598 7.46060000
2.95784718 7.43640000
2.97235840 7.41470000
2.98686960 7.39520000
3.00138080 7.37780000
3.01589203 7.36240000
3.03040323 7.34890000
3.04491445 7.33720000
3.05942565 7.32750000
3.07393686 7.31950000
3.08844808 7.31330000
3.10295928 7.30890000
3.11747051 7.30620000
3.13198171 7.30540000

0.00000000 7.89660000
0.01675610 7.89760000
0.03351217 7.90070000
0.05026827 7.90590000
0.06702434 7.91320000
0.08378044 7.92250000
0.10053650 7.93390000
0.11729261 7.94740000
0.13404867 7.96290000
0.15080478 7.98050000
0.16756084 8.00010000
0.18431694 8.02180000
0.20107301 8.04550000
0.21782911 8.07120000
0.23458518 8.09900000
0.25134128 8.12870000
0.26809734 8.16050000
0.28485345 8.19420000
0.30160951 8.22980000
0.31836562 8.26740000
0.33512168 8.30700000
0.35187778 8.34840000
0.36863385 8.39170000
0.38538995 8.43690000
0.40214602 8.48390000
0.41890212 8.53270000
0.43565818 8.58320000
0.45241429 8.64750000
0.46917035 8.74790000
0.48592646 8.84410000
0.50268252 8.93440000
0.51943862 9.01650000
0.53619469 9.08760000
0.55295079 9.14400000
0.56970686 9.18120000
0.58646296 9.19610000
0.60321902 9.18930000
0.61997513 9.23070000
0.63673119 9.29250000
0.65348730 9.35250000
0.67024336 9.40920000
0.68699946 9.46080000
0.70375553 9.50580000
0.72051163 9.54330000
0.73726770 9.57420000
0.75402380 9.60090000
0.77077986 9.62600000
0.78753597 9.65200000
0.80429203 9.68100000
0.82104814 9.71450000
0.83780420 9.75400000
0.85456030 9.80060000
0.87131637 9.85530000
0.88807247 9.91880000
0.90482854 9.99100000
0.92158464 10.07160000
0.93834070 10.15960000
0.95509681 10.25390000
0.97185287 10.35330000
0.98860898 10.45710000
1.00536504 10.56440000
1.02212114 10.67460000
1.03887721 10.78710000
1.05563331 10.90140000
1.07238938 11.01670000
1.08914548 11.13230000
1.10590154 11.24680000
1.12265765 11.35810000
1.13941371 11.46310000
1.15616982 11.55650000
1.17292588 11.63270000
1.18968198 11.69000000
1.20643805 11.73400000
1.22319415 11.77470000
1.23995022 11.81840000
1.25670632 11.85590000
1.27346238 11.98150000
1.29021849 12.07560000
1.30697455 12.10670000
1.32373066 12.11430000
1.32373066 12.11430000
1.33210871 12.11280000
1.34048674 12.10900000
1.34886480 12.10360000
1.35724283 12.09700000
1.36562088 12.08950000
1.37399892 12.08120000
1.38237697 12.07230000
1.39075500 12.06210000
1.39913306 12.04990000
1.40751109 12.03390000
1.41588914 12.01290000
1.42426718 11.98670000
1.43264523 11.98470000
1.44102327 11.96860000
1.44940132 11.93590000
1.45777935 11.90320000
1.46615741 11.87040000
1.47453544 11.83770000
1.48291349 11.80510000
1.49129153 11.77240000
1.49966958 11.73990000
1.50804761 11.70740000
1.51642567 11.67490000
1.52480370 11.64250000
1.53318176 11.61050000
1.54155979 11.57890000
1.54993784 11.54790000
1.55831588 11.51790000
1.56669393 11.48890000
1.57507196 11.46090000
1.58345002 11.43370000
1.59182805 11.40740000
1.60020610 11.38180000
1.60858414 11.35700000
1.61696219 11.33280000
1.62534023 11.30920000
1.63371828 11.28620000
1.64209631 11.26390000
1.65047437 11.24210000
1.65885240 11.22090000
1.66723045 11.20020000
1.67560849 11.18010000
1.68398654 11.16060000
1.69236457 11.14170000
1.70074263 11.12330000
1.70912066 11.10540000
1.71749871 11.08820000
1.72587675 11.07140000
1.73425480 11.05530000
1.74263284 11.03980000
1.75101089 11.02480000
1.75938892 11.01050000
1.76776698 10.99670000
1.77614501 10.98360000
1.78452306 10.97120000
1.79290110 10.95950000
1.80127915 10.94870000
1.80965718 10.93880000
1.81803524 10.93010000
1.82641327 10.92290000
1.83479133 10.91770000
1.84316936 10.91510000
1.85154741 10.91500000
1.85992545 10.91650000
1.86830350 10.91810000
1.87668153 10.91870000
1.88505959 10.91810000
1.89343762 10.91670000
1.90181567 10.91460000
1.91019371 10.91220000
1.91857176 10.90970000
1.92694980 10.90730000
1.93532785 10.90510000
1.94370588 10.90310000
1.95208394 10.90140000
1.96046197 10.90010000
1.96884002 10.89910000
1.97721806 10.89860000
1.98559611 10.89840000
1.98559611 10.89840000
2.00010731 10.86020000
2.01461854 10.76190000
2.02912974 10.66660000
2.04364096 10.58710000
2.05815216 10.50670000
2.07266336 10.42740000
2.08717459 10.35020000
2.10168579 10.28670000
2.11619701 10.23570000
2.13070821 10.18560000
2.14521941 10.13380000
2.15973064 10.07840000
2.17424184 10.01840000
2.18875304 9.95400000
2.20326426 9.88550000
2.21777547 9.81390000
2.23228669 9.73990000
2.24679789 9.66440000
2.26130909 9.58810000
2.27582032 9.51160000
2.29033152 9.43550000
2.30484274 9.36030000
2.31935394 9.28650000
2.33386514 9.22950000
2.34837637 9.17640000
2.36288757 9.12500000
2.37739879 9.07530000
2.39190999 9.02720000
2.40642119 8.98090000
2.42093242 8.93680000
2.43544362 8.89930000
2.44995484 8.90360000
2.46446604 8.91790000
2.47897725 8.93820000
2.49348847 8.96020000
2.50799967 8.97970000
2.52251089 8.99200000
2.53702210 8.99300000
2.55153330 8.98090000
2.56604452 8.95690000
2.58055572 8.92420000
2.59506692 8.88570000
2.60957815 8.84370000
2.62408935 8.79970000
2.63860057 8.75490000
2.65311177 8.70980000
2.66762297 8.66500000
2.68213420 8.62070000
2.69664540 8.57710000
2.71115662 8.53440000
2.72566782 8.49280000
2.74017903 8.45230000
2.75469025 8.41300000
2.76920145 8.37500000
2.78371267 8.33830000
2.79822388 8.30290000
2.81273508 8.26890000
2.82724630 8.23620000
2.84175750 8.20500000
2.85626873 8.17530000
2.87077993 8.14700000
2.88529113 8.12010000
2.89980235 8.09480000
2.91431355 8.07090000
2.92882478 8.04860000
2.94333598 8.02770000
2.95784718 8.00840000
2.97235840 7.99060000
2.98686960 7.97430000
3.00138080 7.95960000
3.01589203 7.94640000
3.03040323 7.93470000
3.04491445 7.92460000
3.05942565 7.91600000
3.07393686 7.90900000
3.08844808 7.90360000
3.10295928 7.89970000
3.11747051 7.89730000
3.13198171 7.89660000

0.00000000 8.47600000
0.01675610 8.47710000
0.03351217 8.48030000
0.05026827 8.48560000
0.06702434 8.49300000
0.08378044 8.50250000
0.10053650 8.51410000
0.11729261 8.52780000
0.13404867 8.54360000
0.15080478 8.56140000
0.16756084 8.58140000
0.18431694 8.60330000
0.20107301 8.62740000
0.21782911 8.65340000
0.23458518 8.68160000
0.25134128 8.71180000
0.26809734 8.74400000
0.28485345 8.77840000
0.30160951 8.81480000
0.31836562 8.85350000
0.33512168 8.89430000
0.35187778 8.93730000
0.36863385 8.98270000
0.38538995 9.03050000
0.40214602 9.08090000
0.41890212 9.13410000
0.43565818 9.19020000
0.45241429 9.24950000
0.46917035 9.31230000
0.48592646 9.37850000
0.50268252 9.44800000
0.51943862 9.51940000
0.53619469 9.58710000
0.55295079 9.63410000
0.56970686 9.65530000
0.58646296 9.67720000
0.60321902 9.71130000
0.61997513 9.75720000
0.63673119 9.81160000
0.65348730 9.87120000
0.67024336 9.87010000
0.68699946 9.87550000
0.70375553 9.89360000
0.72051163 9.92520000
0.73726770 9.96980000
0.75402380 10.02530000
0.77077986 10.08930000
0.78753597 10.15960000
0.80429203 10.23460000
0.82104814 10.24240000
0.83780420 10.22010000
0.85456030 10.20810000
0.87131637 10.21870000
0.88807247 10.25650000
0.90482854 10.31750000
0.92158464 10.39440000
0.93834070 10.48160000
0.95509681 10.57550000
0.97185287 10.67410000
0.98860898 10.77590000
1.00536504 10.88000000
1.02212114 10.98580000
1.03887721 11.09250000
1.05563331 11.19960000
1.07238938 11.30630000
1.08914548 11.41190000
1.10590154 11.51530000
1.12265765 11.61560000
1.13941371 11.71150000
1.15616982 11.80160000
1.17292588 11.88280000
1.18968198 11.90530000
1.20643805 11.91020000
1.22319415 11.91270000
1.23995022 11.94480000
1.25670632 12.04190000
1.27346238 12.10100000
1.29021849 12.18500000
1.30697455 12.32600000
1.32373066 12.44210000
1.32373066 12.44210000
1.33210871 12.42540000
1.34048674 12.38890000
1.34886480 12.35050000
1.35724283 12.31190000
1.36562088 12.27370000
1.37399892 12.23610000
1.38237697 12.19920000
1.39075500 12.16330000
1.39913306 12.12880000
1.40751109 12.09580000
1.41588914 12.06410000
1.42426718 12.03270000
1.43264523 12.00090000
1.44102327 11.97880000
1.44940132 11.96530000
1.45777935 11.94570000
1.46615741 11.92190000
1.47453544 11.89550000
1.48291349 11.86760000
1.49129153 11.83890000
1.49966958 11.80990000
1.50804761 11.78080000
1.51642567 11.75190000
1.52480370 11.72320000
1.53318176 11.69480000
1.54155979 11.66680000
1.54993784 11.63930000
1.55831588 11.61210000
1.56669393 11.58550000
1.57507196 11.55930000
1.58345002 11.53370000
1.59182805 11.50850000
1.60020610 11.48390000
1.60858414 11.45970000
1.61696219 11.43610000
1.62534023 11.41300000
1.63371828 11.38980000
1.64209631 11.36700000
1.65047437 11.34490000
1.65885240 11.32360000
1.66723045 11.30290000
1.67560849 11.28280000
1.68398654 11.26330000
1.69236457 11.24450000
1.70074263 11.22630000
1.70912066 11.20870000
1.71749871 11.19170000
1.72587675 11.17530000
1.73425480 11.15950000
1.74263284 11.14440000
1.75101089 11.12990000
1.75938892 11.11600000
1.76776698 11.10230000
1.77614501 11.08880000
1.78452306 11.07590000
1.79290110 11.06350000
1.80127915 11.05160000
1.80965718 11.04020000
1.81803524 11.02940000
1.82641327 11.01910000
1.83479133 11.00940000
1.84316936 11.00010000
1.85154741 10.99140000
1.85992545 10.98320000
1.86830350 10.97560000
1.87668153 10.96850000
1.88505959 10.96190000
1.89343762 10.95580000
1.90181567 10.95030000
1.91019371 10.94530000
1.91857176 10.94080000
1.92694980 10.93680000
1.93532785 10.93340000
1.94370588 10.93050000
1.95208394 10.92810000
1.96046197 10.92630000
1.96884002 10.92500000
1.97721806 10.92420000
1.98559611 10.92390000
1.98559611 10.92390000
2.00010731 10.94570000
2.01461854 11.03800000
2.02912974 11.09170000
2.04364096 11.06020000
2.05815216 10.99800000
2.07266336 10.92930000
2.08717459 10.86150000
2.10168579 10.79770000
2.11619701 10.73900000
2.13070821 10.68560000
2.14521941 10.63660000
2.15973064 10.59050000
2.17424184 10.54510000
2.18875304 10.49870000
2.20326426 10.44980000
2.21777547 10.39780000
2.23228669 10.34280000
2.24679789 10.28510000
2.26130909 10.22550000
2.27582032 10.16480000
2.29033152 10.10370000
2.30484274 10.04310000
2.31935394 9.98360000
2.33386514 9.92570000
2.34837637 9.87000000
2.36288757 9.81690000
2.37739879 9.76690000
2.39190999 9.72040000
2.40642119 9.67790000
2.42093242 9.63950000
2.43544362 9.60570000
2.44995484 9.57690000
2.46446604 9.55320000
2.47897725 9.53500000
2.49348847 9.50490000
2.50799967 9.47030000
2.52251089 9.44840000
2.53702210 9.44260000
2.55153330 9.45380000
2.56604452 9.48020000
2.58055572 9.51800000
2.59506692 9.53970000
2.60957815 9.52110000
2.62408935 9.48400000
2.63860057 9.43460000
2.65311177 9.37960000
2.66762297 9.32290000
2.68213420 9.26650000
2.69664540 9.21170000
2.71115662 9.15900000
2.72566782 9.10870000
2.74017903 9.06090000
2.75469025 9.01570000
2.76920145 8.97290000
2.78371267 8.93250000
2.79822388 8.89410000
2.81273508 8.85780000
2.82724630 8.82340000
2.84175750 8.79090000
2.85626873 8.76000000
2.87077993 8.73090000
2.88529113 8.70340000
2.89980235 8.67760000
2.91431355 8.65330000
2.92882478 8.63050000
2.94333598 8.60940000
2.95784718 8.58970000
2.97235840 8.57170000
2.98686960 8.55510000
3.00138080 8.54020000
3.01589203 8.52680000
3.03040323 8.51490000
3.04491445 8.50460000
3.05942565 8.49590000
3.07393686 8.48880000
3.08844808 8.48320000
3.10295928 8.47920000
3.11747051 8.47680000
3.13198171 8.47600000

0.00000000 9.17850000
0.01675610 9.18230000
0.03351217 9.19360000
0.05026827 9.21180000
0.06702434 9.23600000
0.08378044 9.26340000
0.10053650 9.28940000
0.11729261 9.31120000
0.13404867 9.33070000
0.15080478 9.35010000
0.16756084 9.37060000
0.18431694 9.39240000
0.20107301 9.41590000
0.21782911 9.44120000
0.23458518 9.46820000
0.25134128 9.49690000
0.26809734 9.52740000
0.28485345 9.55970000
0.30160951 9.59360000
0.31836562 9.62910000
0.33512168 9.66620000
0.35187778 9.70480000
0.36863385 9.74460000
0.38538995 9.78560000
0.40214602 9.82750000
0.41890212 9.86980000
0.43565818 9.89810000
0.45241429 9.86420000
0.46917035 9.83030000
0.48592646 9.79740000
0.50268252 9.76690000
0.51943862 9.74180000
0.53619469 9.72980000
0.55295079 9.75120000
0.56970686 9.81480000
0.58646296 9.89650000
0.60321902 9.93530000
0.61997513 9.90970000
0.63673119 9.88910000
0.65348730 9.87530000
0.67024336 9.93380000
0.68699946 9.99750000
0.70375553 10.06070000
0.72051163 10.12140000
0.73726770 10.17690000
0.75402380 10.22320000
0.77077986 10.25510000
0.78753597 10.26820000
0.80429203 10.26200000
0.82104814 10.31320000
0.83780420 10.39480000
0.85456030 10.47870000
0.87131637 10.56450000
0.88807247 10.65210000
0.90482854 10.74100000
0.92158464 10.83110000
0.93834070 10.92200000
0.95509681 11.01350000
0.97185287 11.10520000
0.98860898 11.19640000
1.00536504 11.28660000
1.02212114 11.37470000
1.03887721 11.45950000
1.05563331 11.53940000
1.07238938 11.61270000
1.08914548 11.67770000
1.10590154 11.73330000
1.12265765 11.78000000
1.13941371 11.81980000
