#k-distance eigenvalue[eV]
3.68753909 -3.15980000
3.70422478 -3.11340000
3.72091048 -3.06840000
3.73759617 -3.02490000
3.75428187 -2.98320000
3.77096756 -2.94350000
3.78765326 -2.90620000
3.80433895 -2.87150000
3.82102465 -2.83960000
3.83771034 -2.81080000
3.85439607 -2.78540000
3.87108177 -2.76380000
3.88776746 -2.74650000
3.90445316 -2.73370000
3.92113885 -2.72540000
3.93782455 -2.72080000
3.95451024 -2.71880000
3.97119594 -2.71820000

0.00000000 -2.71820000
0.01112380 -2.71840000
0.02224759 -2.71920000
0.03337135 -2.72050000
0.04449515 -2.72290000
0.05561894 -2.72650000
0.06674274 -2.73180000
0.07786650 -2.73910000
0.08899029 -2.74840000
0.10011409 -2.75970000
0.11123788 -2.77300000
0.12236164 -2.78800000
0.13348544 -2.80470000
0.14460923 -2.82300000
0.15573303 -2.84280000
0.16685679 -2.86390000
0.17798058 -2.88630000
0.18910438 -2.90990000
0.20022818 -2.93460000
0.21135197 -2.96040000
0.22247573 -2.98720000
0.23359953 -3.01480000
0.24472332 -3.04330000
0.25584712 -3.07260000
0.26697087 -3.10250000
0.27809467 -3.13310000
0.28921847 -3.16420000
0.30034226 -3.19570000
0.31146602 -3.22770000
0.32258982 -3.25990000
0.33371361 -3.29240000
0.34483741 -3.32500000
0.35596117 -3.35770000
0.36708496 -3.39030000
0.37820876 -3.42290000
0.38933255 -3.45530000
0.40045635 -3.48740000
0.41158011 -3.51910000
0.42270390 -3.55040000
0.43382770 -3.58110000
0.44495150 -3.61110000
0.45607525 -3.64040000
0.46719905 -3.66880000
0.47832285 -3.69620000
0.48944664 -3.72250000
0.50057040 -3.74750000
0.51169420 -3.77120000
0.52281799 -3.79350000
0.53394179 -3.81410000
0.54506555 -3.83300000
0.55618934 -3.84980000
0.56731314 -3.86400000
0.57843693 -3.87620000
0.58956073 -3.88640000
0.60068449 -3.89450000
0.61180828 -3.90060000
0.62293208 -3.90480000
0.63405588 -3.90710000
0.64517963 -3.90760000
0.65630343 -3.90650000
0.66742723 -3.90390000
0.67855102 -3.90030000
0.68967478 -3.89760000
0.70079858 -3.91230000
0.71192237 -3.95420000
0.72304617 -4.00030000
0.73416992 -4.04710000
0.74529372 -4.09430000
0.75641752 -4.14160000
0.76754131 -4.18880000
0.77866511 -4.23590000
0.78978887 -4.28280000
0.80091266 -4.32930000
0.81203646 -4.37550000
0.82316026 -4.42120000
0.83428401 -4.46650000
0.84540781 -4.51110000
0.85653160 -4.55520000
0.86765540 -4.59870000
0.87877916 -4.64150000
0.88990295 -4.68350000
0.90102675 -4.72480000
0.91215055 -4.76540000
0.92327430 -4.80510000
0.93439810 -4.84390000
0.94552190 -4.88190000
0.95664569 -4.91900000
0.96776949 -4.95520000
0.97889325 -4.99040000
0.99001704 -5.02460000
1.00114084 -5.05780000
1.01226463 -5.08990000
1.02338839 -5.12080000
1.03451219 -5.15030000
1.04563598 -5.17590000
1.05675978 -5.17520000
1.06788354 -5.16250000
1.07900733 -5.14780000
1.09013113 -5.13160000
1.10125493 -5.11400000
1.11237868 -5.09520000
1.12350248 -5.07520000
1.13462628 -5.05410000
1.14575007 -5.03180000
1.15687387 -5.00850000
1.16799763 -4.98430000
1.17912142 -4.95920000
1.19024522 -4.93340000
1.20136901 -4.90710000
1.21249277 -4.88040000
1.22361657 -4.85360000
1.23474036 -4.82700000
1.24586416 -4.80100000
1.25698792 -4.77610000
1.26811171 -4.75290000
1.27923551 -4.73200000
1.29035931 -4.71450000
1.30148306 -4.70100000
1.31260686 -4.69250000
1.32373066 -4.68960000
1.32373066 -4.68960000
1.32929255 -4.69040000
1.33485449 -4.69260000
1.34041639 -4.69620000
1.34597829 -4.70110000
1.35154023 -4.70740000
1.35710212 -4.71480000
1.36266402 -4.72330000
1.36822592 -4.73290000
1.37378786 -4.74330000
1.37934976 -4.75450000
1.38491165 -4.76650000
1.39047359 -4.77910000
1.39603549 -4.79220000
1.40159739 -4.80580000
1.40715933 -4.81990000
1.41272122 -4.83430000
1.41828312 -4.84900000
1.42384502 -4.86400000
1.42940696 -4.87920000
1.43496886 -4.89470000
1.44053076 -4.91030000
1.44609269 -4.92600000
1.45165459 -4.94180000
1.45721649 -4.95780000
1.46277843 -4.97380000
1.46834033 -4.98980000
1.47390222 -5.00590000
1.47946412 -5.02200000
1.48502606 -5.03810000
1.49058796 -5.05420000
1.49614986 -5.07030000
1.50171179 -5.08640000
1.50727369 -5.10240000
1.51283559 -5.11830000
1.51839753 -5.13420000
1.52395943 -5.15000000
1.52952132 -5.16580000
1.53508322 -5.18140000
1.54064516 -5.19700000
1.54620706 -5.21240000
1.55176896 -5.22770000
1.55733089 -5.24280000
1.56289279 -5.25770000
1.56845469 -5.27220000
1.57401663 -5.28580000
1.57957853 -5.29660000
1.58514043 -5.29900000
1.59070236 -5.29450000
1.59626426 -5.28770000
1.60182616 -5.28010000
1.60738806 -5.27220000
1.61295000 -5.26410000
1.61851189 -5.25600000
1.62407379 -5.24780000
1.62963573 -5.23950000
1.63519763 -5.23130000
1.64075953 -5.22300000
1.64632146 -5.21470000
1.65188336 -5.20650000
1.65744526 -5.19820000
1.66300716 -5.19000000
1.66856910 -5.18180000
1.67413099 -5.17360000
1.67969289 -5.16550000
1.68525483 -5.15750000
1.69081673 -5.14950000
1.69637863 -5.14160000
1.70194057 -5.13370000
1.70750246 -5.12590000
1.71306436 -5.11820000
1.71862626 -5.11060000
1.72418820 -5.10310000
1.72975010 -5.09560000
1.73531199 -5.08830000
1.74087393 -5.08110000
1.74643583 -5.07400000
1.75199773 -5.06700000
1.75755967 -5.06010000
1.76312156 -5.05340000
1.76868346 -5.04670000
1.77424540 -5.04030000
1.77980730 -5.03390000
1.78536920 -5.02770000
1.79093110 -5.02160000
1.79649303 -5.01570000
1.80205493 -5.00990000
1.80761683 -5.00430000
1.81317877 -4.99880000
1.81874067 -4.99350000
1.82430256 -4.98840000
1.82986450 -4.98340000
1.83542640 -4.97860000
1.84098830 -4.97390000
1.84655020 -4.96940000
1.85211213 -4.96510000
1.85767403 -4.96100000
1.86323593 -4.95700000
1.86879787 -4.95320000
1.87435977 -4.94960000
1.87992166 -4.94610000
1.88548360 -4.94290000
1.89104550 -4.93980000
1.89660740 -4.93690000
1.90216930 -4.93410000
1.90773123 -4.93160000
1.91329313 -4.92920000
1.91885503 -4.92700000
1.92441697 -4.92500000
1.92997887 -4.92320000
1.93554077 -4.92150000
1.94110270 -4.92010000
1.94666460 -4.91880000
1.95222650 -4.91770000
1.95778840 -4.91680000
1.96335034 -4.91600000
1.96891223 -4.91550000
1.97447413 -4.91510000
1.98003607 -4.91500000
1.98559797 -4.91490000
1.98559797 -4.91490000
2.00228366 -4.91550000
2.01896936 -4.91770000
2.03565505 -4.92150000
2.05234075 -4.92700000
2.06902644 -4.93410000
2.08571214 -4.94290000
2.10239783 -4.95320000
2.11908356 -4.96510000
2.13576926 -4.97860000
2.15245495 -4.99350000
2.16914065 -5.00990000
2.18582634 -5.02770000
2.20251204 -5.04670000
2.21919773 -5.06700000
2.23588343 -5.08830000
2.25256912 -5.11060000
2.26925482 -5.13370000
2.28594051 -5.15750000
2.30262620 -5.18180000
2.31931190 -5.20650000
2.33599759 -5.23130000
2.35268329 -5.25600000
2.36936902 -5.28010000
2.38605472 -5.29900000
2.40274041 -5.27220000
2.41942611 -5.22770000
2.43611180 -5.18140000
2.45279749 -5.13420000
2.46948319 -5.08640000
2.48616888 -5.03810000
2.50285458 -4.98980000
2.51954027 -4.94180000
2.53622597 -4.89470000
2.55291166 -4.84900000
2.56959736 -4.80580000
2.58628305 -4.76650000
2.60296875 -4.73290000
2.61965448 -4.70740000
2.63634017 -4.69260000
2.65302587 -4.69040000
2.66971156 -4.70100000
2.68639726 -4.72280000
2.70308295 -4.75280000
2.71976865 -4.78840000
2.73645434 -4.82700000
2.75314004 -4.86700000
2.76982573 -4.90710000
2.78651143 -4.94640000
2.80319712 -4.98430000
2.81988281 -5.02030000
2.83656851 -5.05410000
2.85325420 -5.08540000
2.86993994 -5.11400000
2.88662563 -5.13990000
2.90331133 -5.16250000
2.91999702 -5.17920000
2.93668272 -5.15030000
2.95336841 -5.10550000
2.97005410 -5.05780000
2.98673980 -5.00760000
3.00342549 -4.95520000
3.02011119 -4.90060000
3.03679688 -4.84390000
3.05348258 -4.78530000
3.07016827 -4.72480000
3.08685397 -4.66260000
3.10353970 -4.59870000
3.12022540 -4.53330000
3.13691109 -4.46650000
3.15359678 -4.39840000
3.17028248 -4.32930000
3.18696817 -4.25940000
3.20365387 -4.18880000
3.22033956 -4.11790000
3.23702526 -4.04710000
3.25371095 -3.97710000
3.27039665 -3.91230000
3.28708234 -3.89850000
3.30376804 -3.90390000
3.32045373 -3.90730000
3.33713942 -3.90710000
3.35382516 -3.90300000
3.37051085 -3.89450000
3.38719655 -3.88150000
3.40388224 -3.86400000
3.42056794 -3.84180000
3.43725363 -3.81410000
3.45393933 -3.78250000
3.47062502 -3.74750000
3.48731072 -3.70950000
3.50399641 -3.66880000
3.52068210 -3.62590000
3.53736780 -3.58110000
3.55405349 -3.53480000
3.57073919 -3.48740000
3.58742488 -3.43910000
3.60411062 -3.39030000
3.62079631 -3.34130000
3.63748201 -3.29240000
3.65416770 -3.24380000
3.67085339 -3.19570000
3.68753909 -3.14860000
3.70422478 -3.10250000
3.72091048 -3.05790000
3.73759617 -3.01480000
3.75428187 -2.97370000
3.77096756 -2.93460000
3.78765326 -2.89790000
3.80433895 -2.86390000
3.82102465 -2.83270000
3.83771034 -2.80470000
3.85439607 -2.78030000
3.87108177 -2.75970000
3.88776746 -2.74350000
3.90445316 -2.73180000
3.92113885 -2.72450000
3.93782455 -2.72050000
3.95451024 -2.71870000
3.97119594 -2.71820000

0.00000000 -2.65330000
0.01112380 -2.65350000
0.02224759 -2.65420000
0.03337135 -2.65510000
0.04449515 -2.65590000
0.05561894 -2.65630000
0.06674274 -2.65590000
0.07786650 -2.65440000
0.08899029 -2.65160000
0.10011409 -2.64770000
0.11123788 -2.64260000
0.12236164 -2.63630000
0.13348544 -2.62910000
0.14460923 -2.62100000
0.15573303 -2.61210000
0.16685679 -2.60230000
0.17798058 -2.59170000
0.18910438 -2.58040000
0.20022818 -2.56850000
0.21135197 -2.55580000
0.22247573 -2.54260000
0.23359953 -2.53230000
0.24472332 -2.53900000
0.25584712 -2.56230000
0.26697087 -2.59280000
0.27809467 -2.62550000
0.28921847 -2.65900000
0.30034226 -2.69260000
0.31146602 -2.72620000
0.32258982 -2.75970000
0.33371361 -2.79340000
0.34483741 -2.82710000
0.35596117 -2.86040000
0.36708496 -2.89340000
0.37820876 -2.92610000
0.38933255 -2.95840000
0.40045635 -2.99040000
0.41158011 -3.02210000
0.42270390 -3.05340000
0.43382770 -3.08450000
0.44495150 -3.11530000
0.45607525 -3.14580000
0.46719905 -3.17610000
0.47832285 -3.20630000
0.48944664 -3.23640000
0.50057040 -3.26650000
0.51169420 -3.29660000
0.52281799 -3.32700000
0.53394179 -3.35770000
0.54506555 -3.38890000
0.55618934 -3.42070000
0.56731314 -3.45330000
0.57843693 -3.48680000
0.58956073 -3.52130000
0.60068449 -3.55700000
0.61180828 -3.59400000
0.62293208 -3.63230000
0.63405588 -3.67190000
0.64517963 -3.71270000
0.65630343 -3.75460000
0.66742723 -3.79760000
0.67855102 -3.84130000
0.68967478 -3.88490000
0.70079858 -3.89750000
0.71192237 -3.89080000
0.72304617 -3.88260000
0.73416992 -3.87350000
0.74529372 -3.86380000
0.75641752 -3.85360000
0.76754131 -3.84310000
0.77866511 -3.83250000
0.78978887 -3.82170000
0.80091266 -3.81100000
0.81203646 -3.80040000
0.82316026 -3.79000000
0.83428401 -3.78000000
0.84540781 -3.77040000
0.85653160 -3.76120000
0.86765540 -3.75260000
0.87877916 -3.74450000
0.88990295 -3.73710000
0.90102675 -3.73030000
0.91215055 -3.72430000
0.92327430 -3.71890000
0.93439810 -3.71440000
0.94552190 -3.71060000
0.95664569 -3.70770000
0.96776949 -3.70560000
0.97889325 -3.70440000
0.99001704 -3.70400000
1.00114084 -3.70460000
1.01226463 -3.70620000
1.02338839 -3.70880000
1.03451219 -3.71250000
1.04563598 -3.71740000
1.05675978 -3.72350000
1.06788354 -3.73100000
1.07900733 -3.74010000
1.09013113 -3.75090000
1.10125493 -3.76350000
1.11237868 -3.77820000
1.12350248 -3.79520000
1.13462628 -3.81440000
1.14575007 -3.83580000
1.15687387 -3.85940000
1.16799763 -3.88500000
1.17912142 -3.91220000
1.19024522 -3.94070000
1.20136901 -3.97010000
1.21249277 -4.00000000
1.22361657 -4.02990000
1.23474036 -4.05950000
1.24586416 -4.08810000
1.25698792 -4.11530000
1.26811171 -4.14050000
1.27923551 -4.16280000
1.29035931 -4.18150000
1.30148306 -4.19560000
1.31260686 -4.20450000
1.32373066 -4.20750000
1.32373066 -4.20750000
1.32929255 -4.20670000
1.33485449 -4.20450000
1.34041639 -4.20090000
1.34597829 -4.19600000
1.35154023 -4.18990000
1.35710212 -4.18280000
1.36266402 -4.17480000
1.36822592 -4.16600000
1.37378786 -4.15670000
1.37934976 -4.14690000
1.38491165 -4.13680000
1.39047359 -4.12660000
1.39603549 -4.11630000
1.40159739 -4.10620000
1.40715933 -4.09630000
1.41272122 -4.08670000
1.41828312 -4.07750000
1.42384502 -4.06880000
1.42940696 -4.06060000
1.43496886 -4.05300000
1.44053076 -4.04600000
1.44609269 -4.03970000
1.45165459 -4.03390000
1.45721649 -4.02880000
1.46277843 -4.02430000
1.46834033 -4.02030000
1.47390222 -4.01690000
1.47946412 -4.01400000
1.48502606 -4.01170000
1.49058796 -4.00980000
1.49614986 -4.00830000
1.50171179 -4.00730000
1.50727369 -4.00670000
1.51283559 -4.00680000
1.51839753 -4.00790000
1.52395943 -4.00930000
1.52952132 -4.01090000
1.53508322 -4.01270000
1.54064516 -4.01460000
1.54620706 -4.01660000
1.55176896 -4.01880000
1.55733089 -4.02110000
1.56289279 -4.02350000
1.56845469 -4.02600000
1.57401663 -4.02860000
1.57957853 -4.03130000
1.58514043 -4.03400000
1.59070236 -4.03680000
1.59626426 -4.03970000
1.60182616 -4.04260000
1.60738806 -4.04560000
1.61295000 -4.04860000
1.61851189 -4.05160000
1.62407379 -4.05470000
1.62963573 -4.05780000
1.63519763 -4.06090000
1.64075953 -4.06410000
1.64632146 -4.06720000
1.65188336 -4.07040000
1.65744526 -4.07360000
1.66300716 -4.07680000
1.66856910 -4.08000000
1.67413099 -4.08310000
1.67969289 -4.08630000
1.68525483 -4.08950000
1.69081673 -4.09260000
1.69637863 -4.09580000
1.70194057 -4.09890000
1.70750246 -4.10200000
1.71306436 -4.10510000
1.71862626 -4.10820000
1.72418820 -4.11120000
1.72975010 -4.11420000
1.73531199 -4.11720000
1.74087393 -4.12010000
1.74643583 -4.12300000
1.75199773 -4.12580000
1.75755967 -4.12870000
1.76312156 -4.13140000
1.76868346 -4.13420000
1.77424540 -4.13680000
1.77980730 -4.13950000
1.78536920 -4.14200000
1.79093110 -4.14460000
1.79649303 -4.14700000
1.80205493 -4.14940000
1.80761683 -4.15180000
1.81317877 -4.15410000
1.81874067 -4.15630000
1.82430256 -4.15850000
1.82986450 -4.16060000
1.83542640 -4.16260000
1.84098830 -4.16460000
1.84655020 -4.16650000
1.85211213 -4.16830000
1.85767403 -4.17010000
1.86323593 -4.17180000
1.86879787 -4.17340000
1.87435977 -4.17490000
1.87992166 -4.17640000
1.88548360 -4.17770000
1.89104550 -4.17900000
1.89660740 -4.18030000
1.90216930 -4.18140000
1.90773123 -4.18250000
1.91329313 -4.18340000
1.91885503 -4.18430000
1.92441697 -4.18510000
1.92997887 -4.18590000
1.93554077 -4.18650000
1.94110270 -4.18710000
1.94666460 -4.18760000
1.95222650 -4.18800000
1.95778840 -4.18830000
1.96335034 -4.18850000
1.96891223 -4.18860000
1.97447413 -4.18870000
1.98003607 -4.18860000
1.98559797 -4.18850000
1.98559797 -4.18850000
2.00228366 -4.18860000
2.01896936 -4.18800000
2.03565505 -4.18650000
2.05234075 -4.18430000
2.06902644 -4.18140000
2.08571214 -4.17770000
2.10239783 -4.17340000
2.11908356 -4.16830000
2.13576926 -4.16260000
2.15245495 -4.15630000
2.16914065 -4.14940000
2.18582634 -4.14200000
2.20251204 -4.13420000
2.21919773 -4.12580000
2.23588343 -4.11720000
2.25256912 -4.10820000
2.26925482 -4.09890000
2.28594051 -4.08950000
2.30262620 -4.08000000
2.31931190 -4.07040000
2.33599759 -4.06090000
2.35268329 -4.05160000
2.36936902 -4.04260000
2.38605472 -4.03400000
2.40274041 -4.02600000
2.41942611 -4.01880000
2.43611180 -4.01270000
2.45279749 -4.00790000
2.46948319 -4.00730000
2.48616888 -4.01170000
2.50285458 -4.02030000
2.51954027 -4.03390000
2.53622597 -4.05300000
2.55291166 -4.07750000
2.56959736 -4.10620000
2.58628305 -4.13680000
2.60296875 -4.16600000
2.61965448 -4.18990000
2.63634017 -4.20450000
2.65302587 -4.20670000
2.66971156 -4.19560000
2.68639726 -4.17260000
2.70308295 -4.14050000
2.71976865 -4.10200000
2.73645434 -4.05950000
2.75314004 -4.01500000
2.76982573 -3.97010000
2.78651143 -3.92630000
2.80319712 -3.88500000
2.81988281 -3.84740000
2.83656851 -3.81440000
2.85325420 -3.78640000
2.86993994 -3.76350000
2.88662563 -3.74530000
2.90331133 -3.73100000
2.91999702 -3.72030000
2.93668272 -3.71250000
2.95336841 -3.70740000
2.97005410 -3.70460000
2.98673980 -3.70410000
3.00342549 -3.70560000
3.02011119 -3.70910000
3.03679688 -3.71440000
3.05348258 -3.72150000
3.07016827 -3.73030000
3.08685397 -3.74070000
3.10353970 -3.75260000
3.12022540 -3.76570000
3.13691109 -3.78000000
3.15359678 -3.79520000
3.17028248 -3.81100000
3.18696817 -3.82710000
3.20365387 -3.84310000
3.22033956 -3.85880000
3.23702526 -3.87350000
3.25371095 -3.88680000
3.27039665 -3.89750000
3.28708234 -3.86330000
3.30376804 -3.79760000
3.32045373 -3.73350000
3.33713942 -3.67190000
3.35382516 -3.61300000
3.37051085 -3.55710000
3.38719655 -3.50390000
3.40388224 -3.45330000
3.42056794 -3.40470000
3.43725363 -3.35770000
3.45393933 -3.31180000
3.47062502 -3.26650000
3.48731072 -3.22130000
3.50399641 -3.17610000
3.52068210 -3.13050000
3.53736780 -3.08450000
3.55405349 -3.03780000
3.57073919 -2.99040000
3.58742488 -2.94230000
3.60411062 -2.89340000
3.62079631 -2.84380000
3.63748201 -2.79340000
3.65416770 -2.74290000
3.67085339 -2.69260000
3.68753909 -2.64220000
3.70422478 -2.59280000
3.72091048 -2.54910000
3.73759617 -2.53230000
3.75428187 -2.54930000
3.77096756 -2.56850000
3.78765326 -2.58620000
3.80433895 -2.60230000
3.82102465 -2.61660000
3.83771034 -2.62910000
3.85439607 -2.63960000
3.87108177 -2.64770000
3.88776746 -2.65320000
3.90445316 -2.65590000
3.92113885 -2.65620000
3.93782455 -2.65510000
3.95451024 -2.65380000
3.97119594 -2.65330000

0.00000000 -2.65330000
0.01112380 -2.65350000
0.02224759 -2.65410000
0.03337135 -2.65480000
0.04449515 -2.65530000
0.05561894 -2.65510000
0.06674274 -2.65400000
0.07786650 -2.65180000
0.08899029 -2.64830000
0.10011409 -2.64360000
0.11123788 -2.63770000
0.12236164 -2.63090000
0.13348544 -2.62310000
0.14460923 -2.61450000
0.15573303 -2.60500000
0.16685679 -2.59480000
0.17798058 -2.58400000
0.18910438 -2.57270000
0.20022818 -2.56100000
0.21135197 -2.54930000
0.22247573 -2.53850000
0.23359953 -2.52880000
0.24472332 -2.51960000
0.25584712 -2.55050000
0.26697087 -2.58560000
0.27809467 -2.62080000
0.28921847 -2.65580000
0.30034226 -2.69060000
0.31146602 -2.72510000
0.32258982 -2.75930000
0.33371361 -2.79280000
0.34483741 -2.82570000
0.35596117 -2.85830000
0.36708496 -2.89060000
0.37820876 -2.92250000
0.38933255 -2.95410000
0.40045635 -2.98530000
0.41158011 -3.01610000
0.42270390 -3.04660000
0.43382770 -3.07670000
0.44495150 -3.10650000
0.45607525 -3.13600000
0.46719905 -3.16520000
0.47832285 -3.19420000
0.48944664 -3.22300000
0.50057040 -3.25180000
0.51169420 -3.28050000
0.52281799 -3.30940000
0.53394179 -3.33850000
0.54506555 -3.36810000
0.55618934 -3.39830000
0.56731314 -3.42930000
0.57843693 -3.46120000
0.58956073 -3.49440000
0.60068449 -3.52900000
0.61180828 -3.56510000
0.62293208 -3.60270000
0.63405588 -3.64190000
0.64517963 -3.68260000
0.65630343 -3.72460000
0.66742723 -3.76770000
0.67855102 -3.81140000
0.68967478 -3.85420000
0.70079858 -3.87870000
0.71192237 -3.87540000
0.72304617 -3.86780000
0.73416992 -3.85880000
0.74529372 -3.84920000
0.75641752 -3.83910000
0.76754131 -3.82860000
0.77866511 -3.81800000
0.78978887 -3.80740000
0.80091266 -3.79690000
0.81203646 -3.78650000
0.82316026 -3.77640000
0.83428401 -3.76670000
0.84540781 -3.75740000
0.85653160 -3.74870000
0.86765540 -3.74050000
0.87877916 -3.73280000
0.88990295 -3.72590000
0.90102675 -3.71960000
0.91215055 -3.71410000
0.92327430 -3.70930000
0.93439810 -3.70530000
0.94552190 -3.70210000
0.95664569 -3.69960000
0.96776949 -3.69800000
0.97889325 -3.69730000
0.99001704 -3.69730000
1.00114084 -3.69820000
1.01226463 -3.70000000
1.02338839 -3.70270000
1.03451219 -3.70620000
1.04563598 -3.71080000
1.05675978 -3.71640000
1.06788354 -3.72300000
1.07900733 -3.73080000
1.09013113 -3.73990000
1.10125493 -3.75050000
1.11237868 -3.76260000
1.12350248 -3.77640000
1.13462628 -3.79200000
1.14575007 -3.80970000
1.15687387 -3.82930000
1.16799763 -3.85100000
1.17912142 -3.87450000
1.19024522 -3.89960000
1.20136901 -3.92600000
1.21249277 -3.95320000
1.22361657 -3.98080000
1.23474036 -4.00830000
1.24586416 -4.03520000
1.25698792 -4.06090000
1.26811171 -4.08460000
1.27923551 -4.10570000
1.29035931 -4.12320000
1.30148306 -4.13650000
1.31260686 -4.14470000
1.32373066 -4.14740000
1.32373066 -4.14740000
1.32929255 -4.14680000
1.33485449 -4.14480000
1.34041639 -4.14150000
1.34597829 -4.13710000
1.35154023 -4.13170000
1.35710212 -4.12540000
1.36266402 -4.11830000
1.36822592 -4.11070000
1.37378786 -4.10270000
1.37934976 -4.09450000
1.38491165 -4.08610000
1.39047359 -4.07780000
1.39603549 -4.06970000
1.40159739 -4.06180000
1.40715933 -4.05430000
1.41272122 -4.04720000
1.41828312 -4.04070000
1.42384502 -4.03470000
1.42940696 -4.02920000
1.43496886 -4.02440000
1.44053076 -4.02010000
1.44609269 -4.01640000
1.45165459 -4.01330000
1.45721649 -4.01060000
1.46277843 -4.00850000
1.46834033 -4.00690000
1.47390222 -4.00560000
1.47946412 -4.00480000
1.48502606 -4.00430000
1.49058796 -4.00420000
1.49614986 -4.00440000
1.50171179 -4.00490000
1.50727369 -4.00550000
1.51283559 -4.00600000
1.51839753 -4.00610000
1.52395943 -4.00640000
1.52952132 -4.00700000
1.53508322 -4.00780000
1.54064516 -4.00880000
1.54620706 -4.01000000
1.55176896 -4.01150000
1.55733089 -4.01310000
1.56289279 -4.01480000
1.56845469 -4.01680000
1.57401663 -4.01880000
1.57957853 -4.02100000
1.58514043 -4.02330000
1.59070236 -4.02570000
1.59626426 -4.02820000
1.60182616 -4.03080000
1.60738806 -4.03350000
1.61295000 -4.03620000
1.61851189 -4.03910000
1.62407379 -4.04190000
1.62963573 -4.04490000
1.63519763 -4.04790000
1.64075953 -4.05090000
1.64632146 -4.05390000
1.65188336 -4.05700000
1.65744526 -4.06020000
1.66300716 -4.06330000
1.66856910 -4.06650000
1.67413099 -4.06960000
1.67969289 -4.07280000
1.68525483 -4.07600000
1.69081673 -4.07920000
1.69637863 -4.08250000
1.70194057 -4.08570000
1.70750246 -4.08880000
1.71306436 -4.09200000
1.71862626 -4.09520000
1.72418820 -4.09840000
1.72975010 -4.10150000
1.73531199 -4.10460000
1.74087393 -4.10770000
1.74643583 -4.11080000
1.75199773 -4.11380000
1.75755967 -4.11680000
1.76312156 -4.11980000
1.76868346 -4.12270000
1.77424540 -4.12560000
1.77980730 -4.12840000
1.78536920 -4.13120000
1.79093110 -4.13400000
1.79649303 -4.13670000
1.80205493 -4.13940000
1.80761683 -4.14200000
1.81317877 -4.14450000
1.81874067 -4.14700000
1.82430256 -4.14940000
1.82986450 -4.15180000
1.83542640 -4.15410000
1.84098830 -4.15640000
1.84655020 -4.15860000
1.85211213 -4.16070000
1.85767403 -4.16270000
1.86323593 -4.16470000
1.86879787 -4.16660000
1.87435977 -4.16840000
1.87992166 -4.17020000
1.88548360 -4.17190000
1.89104550 -4.17350000
1.89660740 -4.17500000
1.90216930 -4.17650000
1.90773123 -4.17790000
1.91329313 -4.17920000
1.91885503 -4.18040000
1.92441697 -4.18150000
1.92997887 -4.18260000
1.93554077 -4.18360000
1.94110270 -4.18440000
1.94666460 -4.18530000
1.95222650 -4.18600000
1.95778840 -4.18660000
1.96335034 -4.18720000
1.96891223 -4.18760000
1.97447413 -4.18800000
1.98003607 -4.18830000
1.98559797 -4.18850000
1.98559797 -4.18850000
2.00228366 -4.18760000
2.01896936 -4.18600000
2.03565505 -4.18360000
2.05234075 -4.18040000
2.06902644 -4.17650000
2.08571214 -4.17190000
2.10239783 -4.16660000
2.11908356 -4.16070000
2.13576926 -4.15410000
2.15245495 -4.14700000
2.16914065 -4.13940000
2.18582634 -4.13120000
2.20251204 -4.12270000
2.21919773 -4.11380000
2.23588343 -4.10460000
2.25256912 -4.09520000
2.26925482 -4.08570000
2.28594051 -4.07600000
2.30262620 -4.06650000
2.31931190 -4.05700000
2.33599759 -4.04790000
2.35268329 -4.03910000
2.36936902 -4.03080000
2.38605472 -4.02330000
2.40274041 -4.01680000
2.41942611 -4.01150000
2.43611180 -4.00780000
2.45279749 -4.00610000
2.46948319 -4.00490000
2.48616888 -4.00430000
2.50285458 -4.00690000
2.51954027 -4.01330000
2.53622597 -4.02440000
2.55291166 -4.04070000
2.56959736 -4.06180000
2.58628305 -4.08610000
2.60296875 -4.11070000
2.61965448 -4.13170000
2.63634017 -4.14480000
2.65302587 -4.14680000
2.66971156 -4.13650000
2.68639726 -4.11490000
2.70308295 -4.08460000
2.71976865 -4.04830000
2.73645434 -4.00830000
2.75314004 -3.96700000
2.76982573 -3.92600000
2.78651143 -3.88690000
2.80319712 -3.85100000
2.81988281 -3.81930000
2.83656851 -3.79200000
2.85325420 -3.76920000
2.86993994 -3.75050000
2.88662563 -3.73520000
2.90331133 -3.72300000
2.91999702 -3.71340000
2.93668272 -3.70620000
2.95336841 -3.70120000
2.97005410 -3.69820000
2.98673980 -3.69720000
3.00342549 -3.69800000
3.02011119 -3.70080000
3.03679688 -3.70530000
3.05348258 -3.71160000
3.07016827 -3.71960000
3.08685397 -3.72930000
3.10353970 -3.74050000
3.12022540 -3.75300000
3.13691109 -3.76670000
3.15359678 -3.78140000
3.17028248 -3.79690000
3.18696817 -3.81270000
3.20365387 -3.82860000
3.22033956 -3.84420000
3.23702526 -3.85880000
3.25371095 -3.87180000
3.27039665 -3.87870000
3.28708234 -3.83320000
3.30376804 -3.76770000
3.32045373 -3.70340000
3.33713942 -3.64190000
3.35382516 -3.58370000
3.37051085 -3.52900000
3.38719655 -3.47770000
3.40388224 -3.42930000
3.42056794 -3.38310000
3.43725363 -3.33850000
3.45393933 -3.29490000
3.47062502 -3.25180000
3.48731072 -3.20860000
3.50399641 -3.16520000
3.52068210 -3.12130000
3.53736780 -3.07670000
3.55405349 -3.03140000
3.57073919 -2.98530000
3.58742488 -2.93840000
