# energy dos(up) dos(down)
-2.644259999999999877e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.643209999999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.642170000000000130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.641130000000000422e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.640080000000000382e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.639039999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.638000000000000256e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.636950000000000216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.635909999999999798e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.634870000000000090e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.633830000000000382e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.632780000000000342e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.631739999999999924e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.630700000000000216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.629650000000000176e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.628610000000000468e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.627570000000000050e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.626520000000000010e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.625480000000000302e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.624439999999999884e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.623400000000000176e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.622350000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.621309999999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.620270000000000010e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.619219999999999970e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.618180000000000263e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.617139999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.616089999999999804e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.615050000000000097e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.614009999999999678e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.612969999999999970e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.611919999999999931e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.610880000000000223e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.609839999999999804e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.608789999999999765e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.607750000000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.606709999999999638e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.605669999999999931e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.604619999999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.603580000000000183e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.602539999999999765e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.601489999999999725e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.600450000000000017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.599410000000000309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.598360000000000269e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.597319999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.596280000000000143e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.595239999999999725e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.594189999999999685e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.593149999999999977e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.592110000000000269e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.591060000000000230e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.590019999999999811e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.588980000000000103e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.587930000000000064e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.586889999999999645e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.585849999999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.584810000000000230e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.583760000000000190e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.582719999999999771e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.581680000000000064e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.580630000000000024e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.579590000000000316e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.578549999999999898e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.577499999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.576460000000000150e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.575419999999999732e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.574380000000000024e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.573329999999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.572290000000000276e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.571249999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.570199999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.569160000000000110e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.568119999999999692e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.567069999999999652e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.566029999999999944e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.564990000000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.563949999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.562899999999999778e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.561860000000000070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.560819999999999652e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.559770000000000323e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.558729999999999905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.557690000000000197e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.556640000000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.555599999999999739e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.554560000000000031e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.553520000000000323e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.552470000000000283e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.551429999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.550390000000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.549340000000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.548299999999999699e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.547259999999999991e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.546209999999999951e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.545170000000000243e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.544129999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.543090000000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.542040000000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.540999999999999659e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.539959999999999951e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.538909999999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.537870000000000203e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.536829999999999785e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.535779999999999745e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.534740000000000038e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.533699999999999619e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.532659999999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.531609999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.530570000000000164e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.529529999999999745e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.528479999999999706e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.527439999999999998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.526400000000000290e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.525350000000000250e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.524309999999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.523270000000000124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.522229999999999706e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.521179999999999666e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.520139999999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.519100000000000250e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.518050000000000210e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.517009999999999792e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.515970000000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.514920000000000044e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.513879999999999626e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.512839999999999918e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.511800000000000210e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.510750000000000171e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.509709999999999752e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.508670000000000044e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.507620000000000005e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.506580000000000297e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.505539999999999878e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.504489999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.503450000000000131e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.502409999999999712e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.501370000000000005e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.500319999999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.499280000000000257e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.498239999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.497189999999999799e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.496150000000000091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.495109999999999673e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.494059999999999633e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.493019999999999925e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.491980000000000217e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.490939999999999799e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.489889999999999759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.488850000000000051e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.487809999999999633e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.486760000000000304e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.485719999999999885e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.484680000000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.483630000000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.482589999999999719e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.481550000000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.480510000000000304e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.479460000000000264e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.478419999999999845e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.477380000000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.476330000000000098e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.475289999999999679e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.474249999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.473199999999999932e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.472160000000000224e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.471119999999999806e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.470080000000000098e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.469030000000000058e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.467989999999999640e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.466949999999999932e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.465899999999999892e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.464860000000000184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.463819999999999766e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.462780000000000058e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.461730000000000018e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.460690000000000310e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.459649999999999892e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.458599999999999852e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.457560000000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.456519999999999726e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.455469999999999686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.454429999999999978e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.453390000000000271e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.452349999999999852e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.451299999999999812e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.450260000000000105e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.449219999999999686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.448169999999999646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.447129999999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.446090000000000231e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.445040000000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.443999999999999773e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.442960000000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.441919999999999646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.440870000000000317e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.439829999999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.438790000000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.437740000000000151e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.436699999999999733e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.435660000000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.434609999999999985e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.433570000000000277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.432529999999999859e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.431490000000000151e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.430440000000000111e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.429399999999999693e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.428359999999999985e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.427309999999999945e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.426270000000000238e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.425229999999999819e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.424179999999999779e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.423140000000000072e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.422099999999999653e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.421059999999999945e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.420009999999999906e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.418970000000000198e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.417929999999999779e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.416879999999999740e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.415840000000000032e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.414800000000000324e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.413750000000000284e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.412709999999999866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.411670000000000158e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.410629999999999740e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.409579999999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.408539999999999992e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.407500000000000284e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.406450000000000244e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.405409999999999826e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.404370000000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.403320000000000078e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.402279999999999660e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.401239999999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.400200000000000244e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.399150000000000205e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.398109999999999786e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.397070000000000078e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.396020000000000039e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.394979999999999620e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.393939999999999912e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.392889999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.391850000000000165e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.390809999999999746e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.389770000000000039e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.388719999999999999e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.387680000000000291e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.386639999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.385589999999999833e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.384550000000000125e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.383509999999999707e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.382459999999999667e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.381419999999999959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.380380000000000251e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.379339999999999833e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.378289999999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.377250000000000085e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.376209999999999667e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.375159999999999627e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.374119999999999919e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.373080000000000211e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.372030000000000172e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.370989999999999753e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.369950000000000045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.368909999999999627e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.367860000000000298e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.366819999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.365780000000000172e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.364730000000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.363689999999999714e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.362650000000000006e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.361599999999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.360560000000000258e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.359519999999999840e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.358480000000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.357430000000000092e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.356389999999999674e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.355349999999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.354299999999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.353260000000000218e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.352219999999999800e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.351169999999999760e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.350130000000000052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.349089999999999634e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.348049999999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.346999999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.345960000000000178e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.344919999999999760e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.343869999999999720e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.342830000000000013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.341790000000000305e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.340740000000000265e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.339699999999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.338660000000000139e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.337619999999999720e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.336569999999999681e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.335529999999999973e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.334490000000000265e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.333440000000000225e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.332399999999999807e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.331360000000000099e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.330310000000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.329269999999999641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.328229999999999933e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.327190000000000225e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.326140000000000185e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.325099999999999767e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.324060000000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.323010000000000019e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.321970000000000312e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.320929999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.319879999999999853e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.318840000000000146e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.317799999999999727e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.316760000000000019e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.315709999999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.314670000000000272e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.313629999999999853e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.312579999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.311540000000000106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.310499999999999687e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.309459999999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.308409999999999940e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.307370000000000232e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.306329999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.305279999999999774e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.304240000000000066e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.303199999999999648e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.302150000000000318e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.301109999999999900e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.300070000000000192e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.299029999999999774e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.297979999999999734e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.296940000000000026e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.295900000000000318e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.294850000000000279e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.293809999999999860e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.292770000000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.291720000000000113e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.290679999999999694e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.289639999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.288600000000000279e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.287550000000000239e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.286509999999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.285470000000000113e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.284420000000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.283379999999999654e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.282339999999999947e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.281289999999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.280250000000000199e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.279209999999999781e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.278170000000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.277120000000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.276079999999999615e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.275039999999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.273989999999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.272950000000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.271909999999999741e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.270859999999999701e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.269819999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.268780000000000285e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.267739999999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.266689999999999827e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.265650000000000119e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.264609999999999701e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.263559999999999661e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.262519999999999953e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.261480000000000246e+01 0.000000000000000000e+00 -0.000000000000000000e+00
